"","date","value"
"1",2004-01-01,33.14
"2",2004-02-01,30.79
"3",2004-03-01,33.96
"4",2004-04-01,34.54
"5",2004-05-01,38.28
"6",2004-06-01,37.88
"7",2004-07-01,40.24
"8",2004-08-01,38.93
"9",2004-09-01,38.07
"10",2004-10-01,40.35
"11",2004-11-01,39.98
"12",2004-12-01,58.2
"13",2005-01-01,37.1
"14",2005-02-01,37.96
"15",2005-03-01,43.34
"16",2005-04-01,42.91
"17",2005-05-01,45.83
"18",2005-06-01,45.21
"19",2005-07-01,46.62
"20",2005-08-01,48.93
"21",2005-09-01,46.22
"22",2005-10-01,48
"23",2005-11-01,48.23
"24",2005-12-01,67.97
"25",2006-01-01,46.01
"26",2006-02-01,43.26
"27",2006-03-01,48.98
"28",2006-04-01,47.22
"29",2006-05-01,54.45
"30",2006-06-01,50.95
"31",2006-07-01,55.42
"32",2006-08-01,61.33
"33",2006-09-01,61.91
"34",2006-10-01,64.32
"35",2006-11-01,65.58
"36",2006-12-01,85.71
"37",2007-01-01,59.79
"38",2007-02-01,54.31
"39",2007-03-01,63.93
"40",2007-04-01,60.94
"41",2007-05-01,68.8
"42",2007-06-01,63.88
"43",2007-07-01,65.67
"44",2007-08-01,69.73
"45",2007-09-01,65.33
"46",2007-10-01,70.4
"47",2007-11-01,70.86
"48",2007-12-01,89.01
"49",2008-01-01,67.73
"50",2008-02-01,61.42
"51",2008-03-01,66.42
"52",2008-04-01,67.48
"53",2008-05-01,72.52
"54",2008-06-01,70.13
"55",2008-07-01,74.89
"56",2008-08-01,71.91
"57",2008-09-01,72.77
"58",2008-10-01,72.57
"59",2008-11-01,68.16
"60",2008-12-01,88.41
"61",2009-01-01,65.46
"62",2009-02-01,60.05
"63",2009-03-01,69.01
"64",2009-04-01,63.23
"65",2009-05-01,70.14
"66",2009-06-01,71.54
"67",2009-07-01,74.04
"68",2009-08-01,74.48
"69",2009-09-01,76.51
"70",2009-10-01,75.24
"71",2009-11-01,74.32
"72",2009-12-01,95.92
"73",2010-01-01,72.04
"74",2010-02-01,67.95
"75",2010-03-01,82.14
"76",2010-04-01,73.47
"77",2010-05-01,79.9
"78",2010-06-01,78.76
"79",2010-07-01,84.55
"80",2010-08-01,86.72
"81",2010-09-01,84.25
"82",2010-10-01,85.52
"83",2010-11-01,86.24
"84",2010-12-01,109.95
"85",2011-01-01,80.15
"86",2011-02-01,76.39
"87",2011-03-01,81.17
"88",2011-04-01,79.21
"89",2011-05-01,85.9
"90",2011-06-01,83.96
"91",2011-07-01,87.7
"92",2011-08-01,91.71
"93",2011-09-01,85.57
"94",2011-10-01,85.96
"95",2011-11-01,88.68
"96",2011-12-01,114.87
"97",2012-01-01,84.38
"98",2012-02-01,79.51
"99",2012-03-01,89.76
"100",2012-04-01,83.67
"101",2012-05-01,93.79
"102",2012-06-01,94.59
"103",2012-07-01,97.15
"104",2012-08-01,102.73
"105",2012-09-01,89.56
"106",2012-10-01,99.11
"107",2012-11-01,95.68
"108",2012-12-01,119.25
"109",2013-01-01,90.94
"110",2013-02-01,82.54
"111",2013-03-01,93.47
"112",2013-04-01,93.73
"113",2013-05-01,97.59
"114",2013-06-01,94.33
"115",2013-07-01,99.43
"116",2013-08-01,100.13
"117",2013-09-01,93.14
"118",2013-10-01,99.68
"119",2013-11-01,99.75
"120",2013-12-01,122.11
"121",2014-01-01,94.98
"122",2014-02-01,87.15
"123",2014-03-01,90.73
"124",2014-04-01,92.28
"125",2014-05-01,103.76
"126",2014-06-01,93.2
"127",2014-07-01,102.52
"128",2014-08-01,99.93
"129",2014-09-01,99.08
"130",2014-10-01,107.9
"131",2014-11-01,105.87
"132",2014-12-01,122.61
"133",2015-01-01,94.62
"134",2015-02-01,82.73
"135",2015-03-01,93.45
"136",2015-04-01,89.1
"137",2015-05-01,92.03
"138",2015-06-01,89.23
"139",2015-07-01,92.5
"140",2015-08-01,89.53
"141",2015-09-01,85.56
"142",2015-10-01,88.21
"143",2015-11-01,89.45
"144",2015-12-01,105.08
"145",2016-01-01,81.53
"146",2016-02-01,77.06
"147",2016-03-01,81.84
"148",2016-04-01,77.22
"149",2016-05-01,78.76
"150",2016-06-01,78.37
"151",2016-07-01,79.83
"152",2016-08-01,80
"153",2016-09-01,73.91
"154",2016-10-01,78.17
"155",2016-11-01,79.84
"156",2016-12-01,97.09
"157",2017-01-01,78.08
"158",2017-02-01,70.39
"159",2017-03-01,82.34
"160",2017-04-01,77.08
"161",2017-05-01,84.19
"162",2017-06-01,81.73
"163",2017-07-01,85.79
"164",2017-08-01,89.76
"165",2017-09-01,84.55
"166",2017-10-01,88.07
"167",2017-11-01,91.87
"168",2017-12-01,106.57
"169",2018-01-01,87.76
"170",2018-02-01,79.53
"171",2018-03-01,91.63
"172",2018-04-01,85.46
"173",2018-05-01,90.89
"174",2018-06-01,87.35
"175",2018-07-01,90.85
"176",2018-08-01,95.36
"177",2018-09-01,89.52
"178",2018-10-01,94.69
"179",2018-11-01,101.74
"180",2018-12-01,111.12
