"","date","value"
"1",2012-01-01,277.4
"2",2012-04-01,266.8
"3",2012-07-01,247.6
"4",2012-10-01,225.6
"5",2013-01-01,203.6
"6",2013-04-01,188.1
"7",2013-07-01,192.1
"8",2013-10-01,197.2
"9",2014-01-01,192.3
"10",2014-04-01,158.4
"11",2014-07-01,160.6
"12",2014-10-01,155.2
"13",2015-01-01,164.7
"14",2015-04-01,147.2
"15",2015-07-01,147
"16",2015-10-01,156.7
"17",2016-01-01,130.1
"18",2016-04-01,122.4
"19",2016-07-01,130.6
"20",2016-10-01,117.7
"21",2017-01-01,98.7
"22",2017-04-01,104.9
"23",2017-07-01,100
"24",2017-10-01,97.5
"25",2018-01-01,101.7
"26",2018-04-01,108.3
"27",2018-07-01,113.1
