"","date","value"
"1",1980-01-01,7380.5
"2",1980-02-01,7165.61
"3",1980-03-01,6832.47
"4",1980-04-01,6586.03
"5",1980-05-01,7366.52
"6",1980-06-01,7217.99
"7",1980-07-01,7620.08
"8",1980-08-01,8658.34
"9",1980-09-01,8347.26
"10",1980-10-01,7237.43
"11",1980-11-01,7118.49
"12",1980-12-01,7115.51
"13",1981-01-01,7264.87
"14",1981-02-01,7520.4
"15",1981-03-01,7985.69
"16",1981-04-01,8979.08
"17",1981-05-01,9637.59
"18",1981-06-01,9374.26
"19",1981-07-01,9059.75
"20",1981-08-01,8514.46
"21",1981-09-01,8120.89
"22",1981-10-01,8180.4
"23",1981-11-01,8429.87
"24",1981-12-01,8631.23
"25",1982-01-01,7996.75
"26",1982-02-01,7806.25
"27",1982-03-01,7202.86
"28",1982-04-01,7815.79
"29",1982-05-01,7630.26
"30",1982-06-01,6966.31
"31",1982-07-01,6449.89
"32",1982-08-01,6082.45
"33",1982-09-01,4956.51
"34",1982-10-01,7301.59
"35",1982-11-01,7255.2
"36",1982-12-01,7021
"37",1983-01-01,6443.41
"38",1983-02-01,5792.36
"39",1983-03-01,5715
"40",1983-04-01,5992.84
"41",1983-05-01,6320.59
"42",1983-06-01,6439.04
"43",1983-07-01,6804.15
"44",1983-08-01,7320.37
"45",1983-09-01,7647.44
"46",1983-10-01,7971.41
"47",1983-11-01,8209.63
"48",1983-12-01,8062.77
"49",1984-01-01,8042.41
"50",1984-02-01,7921.42
"51",1984-03-01,8007.66
"52",1984-04-01,8335.46
"53",1984-05-01,8517.98
"54",1984-06-01,8772.2
"55",1984-07-01,8822.77
"56",1984-08-01,9127.3
"57",1984-09-01,9083.08
"58",1984-10-01,9327.12
"59",1984-11-01,9119.06
"60",1984-12-01,9294.26
"61",1985-01-01,9320.44
"62",1985-02-01,9658.48
"63",1985-03-01,9862.04
"64",1985-04-01,10284.28
"65",1985-05-01,10247.84
"66",1985-06-01,10309.24
"67",1985-07-01,10179.87
"68",1985-08-01,10261.14
"69",1985-09-01,10189.5
"70",1985-10-01,10533.37
"71",1985-11-01,10634.49
"72",1985-12-01,10691.35
"73",1986-01-01,10744.93
"74",1986-02-01,10661.95
"75",1986-03-01,10417.3
"76",1986-04-01,10281.03
"77",1986-05-01,9890.97
"78",1986-06-01,9636.02
"79",1986-07-01,9184.01
"80",1986-08-01,9161.01
"81",1986-09-01,8419.7
"82",1986-10-01,7947.37
"83",1986-11-01,7256.35
"84",1986-12-01,6928.06
"85",1987-01-01,6936.56
"86",1987-02-01,6773.21
"87",1987-03-01,6639.13
"88",1987-04-01,6527.17
"89",1987-05-01,6207.75
"90",1987-06-01,6340.6
"91",1987-07-01,6356.41
"92",1987-08-01,6623.59
"93",1987-09-01,6511.19
"94",1987-10-01,6705.8
"95",1987-11-01,6647.43
"96",1987-12-01,6531.7
"97",1988-01-01,6016.21
"98",1988-02-01,6016.1
"99",1988-03-01,5722.25
"100",1988-04-01,5835.09
"101",1988-05-01,5610.63
"102",1988-06-01,5546.13
"103",1988-07-01,5044.69
"104",1988-08-01,5002.6
"105",1988-09-01,4451.23
"106",1988-10-01,4176.32
"107",1988-11-01,3793.36
"108",1988-12-01,3631.32
"109",1989-01-01,3424.21
"110",1989-02-01,3573.26
"111",1989-03-01,3840.01
"112",1989-04-01,3639.12
"113",1989-05-01,3770
"114",1989-06-01,3587.7
"115",1989-07-01,3755.79
"116",1989-08-01,3890.58
