"","date","value"
"1",1985-01-01,3327
"2",1986-01-01,-2245
"3",1987-01-01,-1390
"4",1988-01-01,-5809
"5",1989-01-01,2161
"6",1990-01-01,8279
"7",1991-01-01,1736
"8",1992-01-01,-3749
"9",1993-01-01,-1993
"10",1994-01-01,2541
"11",1995-01-01,2014
"12",1996-01-01,8914
"13",1997-01-01,3732
"14",1998-01-01,-4432
"15",1999-01-01,2112
"16",2000-01-01,11853
"17",2001-01-01,1983
"18",2002-01-01,7599
"19",2003-01-01,11796
"20",2004-01-01,15519
"21",2005-01-01,25447
"22",2006-01-01,26462
"23",2007-01-01,13464
"24",2008-01-01,31297
"25",2009-01-01,429
"26",2010-01-01,5585
"27",2011-01-01,16342
"28",2012-01-01,2586
"29",2013-01-01,4604
"30",2014-01-01,3598
"31",2015-01-01,-20360
