"","date","value"
"1",2003-01-01,99.48
"2",2003-02-01,97.82
"3",2003-03-01,96.65
"4",2003-04-01,96.72
"5",2003-05-01,103.48
"6",2003-06-01,105.43
"7",2003-07-01,106.92
"8",2003-08-01,106.6
"9",2003-09-01,107.1
"10",2003-10-01,106.16
"11",2003-11-01,107.22
"12",2003-12-01,105.97
"13",2004-01-01,106.23
"14",2004-02-01,104.52
"15",2004-03-01,107.89
"16",2004-04-01,109.06
"17",2004-05-01,109.1
"18",2004-06-01,109.59
"19",2004-07-01,109.92
"20",2004-08-01,110.09
"21",2004-09-01,110.84
"22",2004-10-01,111
"23",2004-11-01,112.13
"24",2004-12-01,113.5
"25",2005-01-01,112.98
"26",2005-02-01,115.38
"27",2005-03-01,116.27
"28",2005-04-01,118.96
"29",2005-05-01,118.57
"30",2005-06-01,119.95
"31",2005-07-01,116.55
"32",2005-08-01,115.26
"33",2005-09-01,116.37
"34",2005-10-01,118.25
"35",2005-11-01,116.68
"36",2005-12-01,117.71
"37",2006-01-01,119.22
"38",2006-02-01,122.03
"39",2006-03-01,120.82
"40",2006-04-01,120.74
"41",2006-05-01,120.79
"42",2006-06-01,120.48
"43",2006-07-01,122.93
"44",2006-08-01,122.79
"45",2006-09-01,124.25
"46",2006-10-01,124.47
"47",2006-11-01,125.93
"48",2006-12-01,126.59
"49",2007-01-01,125.83
"50",2007-02-01,125.96
"51",2007-03-01,125.94
"52",2007-04-01,126.56
"53",2007-05-01,127
"54",2007-06-01,126.84
"55",2007-07-01,127.65
"56",2007-08-01,129.64
"57",2007-09-01,129.73
"58",2007-10-01,129.7
"59",2007-11-01,130.67
"60",2007-12-01,130.95
"61",2008-01-01,131.76
"62",2008-02-01,129.38
"63",2008-03-01,130.67
"64",2008-04-01,130.88
"65",2008-05-01,131.27
"66",2008-06-01,133.9
"67",2008-07-01,133.08
"68",2008-08-01,134.29
"69",2008-09-01,135.56
"70",2008-10-01,135.23
"71",2008-11-01,132.28
"72",2008-12-01,130.39
"73",2009-01-01,129.65
"74",2009-02-01,131.39
"75",2009-03-01,130.76
"76",2009-04-01,129.13
"77",2009-05-01,131.42
"78",2009-06-01,132.31
"79",2009-07-01,133.6
"80",2009-08-01,134
"81",2009-09-01,135.15
"82",2009-10-01,137.12
"83",2009-11-01,137.33
"84",2009-12-01,135.64
"85",2010-01-01,141.13
"86",2010-02-01,141.88
"87",2010-03-01,144.53
"88",2010-04-01,143.45
"89",2010-05-01,142.44
"90",2010-06-01,142.52
"91",2010-07-01,141.93
"92",2010-08-01,142.67
"93",2010-09-01,142.03
"94",2010-10-01,142.72
"95",2010-11-01,144.78
"96",2010-12-01,144.77
"97",2011-01-01,147.92
"98",2011-02-01,145.78
"99",2011-03-01,145.86
"100",2011-04-01,145.89
"101",2011-05-01,148.92
"102",2011-06-01,147.6
"103",2011-07-01,151.27
"104",2011-08-01,148.68
"105",2011-09-01,149.98
"106",2011-10-01,150.82
"107",2011-11-01,149.52
"108",2011-12-01,151.39
"109",2012-01-01,148.24
"110",2012-02-01,145.32
"111",2012-03-01,148.06
"112",2012-04-01,149.07
"113",2012-05-01,150.85
"114",2012-06-01,152.27
"115",2012-07-01,148.54
"116",2012-08-01,153.88
"117",2012-09-01,152.3
"118",2012-10-01,151.65
"119",2012-11-01,153.26
"120",2012-12-01,154.43
"121",2013-01-01,154.14
"122",2013-02-01,154.99
"123",2013-03-01,153.21
"124",2013-04-01,154.59
"125",2013-05-01,151.86
"126",2013-06-01,155.88
"127",2013-07-01,156.31
"128",2013-08-01,157.28
"129",2013-09-01,158.15
"130",2013-10-01,160.11
"131",2013-11-01,159.69
"132",2013-12-01,161.47
"133",2014-01-01,162.18
"134",2014-02-01,159.92
"135",2014-03-01,162.35
"136",2014-04-01,161.64
"137",2014-05-01,160.15
"138",2014-06-01,156.93
"139",2014-07-01,161.37
"140",2014-08-01,159.64
"141",2014-09-01,160.29
"142",2014-10-01,161.84
"143",2014-11-01,161.74
"144",2014-12-01,163.05
"145",2015-01-01,161.12
"146",2015-02-01,161.77
"147",2015-03-01,160.1
"148",2015-04-01,161.18
"149",2015-05-01,157.87
"150",2015-06-01,155.74
"151",2015-07-01,156.45
"152",2015-08-01,156.06
"153",2015-09-01,157.33
"154",2015-10-01,154.71
"155",2015-11-01,153.96
"156",2015-12-01,152.65
"157",2016-01-01,151.88
"158",2016-02-01,149.91
"159",2016-03-01,152.22
"160",2016-04-01,150.59
"161",2016-05-01,152.36
"162",2016-06-01,152.49
"163",2016-07-01,152.19
"164",2016-08-01,152.12
"165",2016-09-01,151.64
"166",2016-10-01,149.27
"167",2016-11-01,150.04
"168",2016-12-01,149.72
"169",2017-01-01,151.45
"170",2017-02-01,153.7
"171",2017-03-01,153.19
"172",2017-04-01,156.44
"173",2017-05-01,155.41
"174",2017-06-01,155.79
"175",2017-07-01,154.45
"176",2017-08-01,156.47
"177",2017-09-01,156.29
"178",2017-10-01,155.99
"179",2017-11-01,154.83
"180",2017-12-01,158.24
"181",2018-01-01,160.89
"182",2018-02-01,159.56
"183",2018-03-01,159.31
"184",2018-04-01,159.59
"185",2018-05-01,154.82
"186",2018-06-01,157.14
"187",2018-07-01,158.01
"188",2018-08-01,156.66
"189",2018-09-01,157.27
"190",2018-10-01,159.45
"191",2018-11-01,159.38
"192",2018-12-01,158.47
