"","date","value"
"1",1996-03-01,111.19
"2",1996-04-01,110.5
"3",1996-05-01,130.39
"4",1996-06-01,11.06
"5",1996-07-01,127.29
"6",1996-08-01,132.95
"7",1996-09-01,129.4
"8",1996-10-01,135.71
"9",1996-11-01,141.53
"10",1996-12-01,121.87
"11",1997-01-01,114.18
"12",1997-02-01,99.21
"13",1997-03-01,116.96
"14",1997-04-01,113.19
"15",1997-05-01,122.1
"16",1997-06-01,121.1
"17",1997-07-01,134.18
"18",1997-08-01,127.81
"19",1997-09-01,126.49
"20",1997-10-01,136.44
"21",1997-11-01,145.66
"22",1997-12-01,135.43
"23",1998-01-01,117.56
"24",1998-02-01,117.92
"25",1998-03-01,158.94
"26",1998-04-01,144.41
"27",1998-05-01,147.92
"28",1998-06-01,152.88
"29",1998-07-01,154.86
"30",1998-08-01,146.78
"31",1998-09-01,150.86
"32",1998-10-01,158.73
"33",1998-11-01,157.69
"34",1998-12-01,156.93
"35",1999-01-01,82.16
"36",1999-02-01,86.75
"37",1999-03-01,96.28
"38",1999-04-01,95.17
"39",1999-05-01,107.59
"40",1999-06-01,105.64
"41",1999-07-01,143.75
"42",1999-08-01,147.32
"43",1999-09-01,133.93
"44",1999-10-01,145.84
"45",1999-11-01,140.24
"46",1999-12-01,144.21
"47",2000-01-01,106.92
"48",2000-02-01,110.71
"49",2000-03-01,107.02
"50",2000-04-01,129.29
"51",2000-05-01,132.92
"52",2000-06-01,130.91
"53",2000-07-01,134
"54",2000-08-01,132.66
"55",2000-09-01,113.02
"56",2000-10-01,133.63
"57",2000-11-01,134.34
"58",2000-12-01,126.64
"59",2001-01-01,112.96
"60",2001-02-01,103
"61",2001-03-01,118.69
"62",2001-04-01,120.33
"63",2001-05-01,126.11
"64",2001-06-01,117.24
"65",2001-07-01,121.73
"66",2001-08-01,120.55
"67",2001-09-01,106.55
"68",2001-10-01,114.93
"69",2001-11-01,102.07
"70",2001-12-01,95.46
"71",2002-01-01,106.12
"72",2002-02-01,100.6
"73",2002-03-01,108.19
