"","date","value"
"1",2012-01-01,6.4
"2",2012-04-01,6.4
"3",2012-07-01,6.4
"4",2012-10-01,6.7
"5",2013-01-01,6.5
"6",2013-04-01,6.3
"7",2013-07-01,5.7
"8",2013-10-01,5.7
"9",2014-01-01,5.6
"10",2014-04-01,5.5
"11",2014-07-01,5.9
"12",2014-10-01,5.6
"13",2015-01-01,6
"14",2015-04-01,7.5
"15",2015-07-01,10.8
"16",2015-10-01,11.9
"17",2016-01-01,8.9
"18",2016-04-01,8.6
"19",2016-07-01,9.1
"20",2016-10-01,11.5
"21",2017-01-01,13
"22",2017-04-01,12.5
"23",2017-07-01,11
"24",2017-10-01,10.1
"25",2018-01-01,8.5
"26",2018-04-01,9.1
"27",2018-07-01,8.4
