"","date","value"
"1",1980-01-01,31
"2",1980-02-01,32
"3",1980-03-01,31
"4",1980-04-01,35
"5",1980-05-01,33
"6",1980-06-01,36
"7",1980-07-01,36
"8",1980-08-01,38
"9",1980-09-01,37
"10",1980-10-01,36
"11",1980-11-01,37
"12",1980-12-01,38
"13",1981-01-01,31
"14",1981-02-01,35
"15",1981-03-01,36
"16",1981-04-01,35
"17",1981-05-01,34
"18",1981-06-01,38
"19",1981-07-01,36
"20",1981-08-01,38
"21",1981-09-01,37
"22",1981-10-01,37
"23",1981-11-01,37
"24",1981-12-01,38
"25",1982-01-01,32
"26",1982-02-01,34
"27",1982-03-01,35
"28",1982-04-01,38
"29",1982-05-01,37
"30",1982-06-01,38
"31",1982-07-01,41
"32",1982-08-01,40
"33",1982-09-01,45
"34",1982-10-01,47
"35",1982-11-01,46
"36",1982-12-01,46
"37",1983-01-01,41
"38",1983-02-01,44
"39",1983-03-01,40
"40",1983-04-01,47
"41",1983-05-01,43
"42",1983-06-01,47
"43",1983-07-01,45
"44",1983-08-01,45
"45",1983-09-01,48
"46",1983-10-01,48
"47",1983-11-01,49
"48",1983-12-01,46
"49",1984-01-01,42
"50",1984-02-01,46
"51",1984-03-01,47
"52",1984-04-01,45
"53",1984-05-01,43
"54",1984-06-01,48
"55",1984-07-01,47
"56",1984-08-01,51
"57",1984-09-01,54
"58",1984-10-01,51
"59",1984-11-01,56
"60",1984-12-01,52
"61",1985-01-01,48
"62",1985-02-01,53
"63",1985-03-01,51
"64",1985-04-01,52
"65",1985-05-01,54
"66",1985-06-01,56
"67",1985-07-01,65
"68",1985-08-01,72
"69",1985-09-01,80
"70",1985-10-01,99
"71",1985-11-01,117
"72",1985-12-01,123
"73",1986-01-01,133
"74",1986-02-01,142
"75",1986-03-01,164
"76",1986-04-01,177
"77",1986-05-01,195
"78",1986-06-01,198
"79",1986-07-01,218
"80",1986-08-01,229
"81",1986-09-01,244
"82",1986-10-01,273
"83",1986-11-01,279
"84",1986-12-01,297
"85",1987-01-01,299
"86",1987-02-01,283
"87",1987-03-01,293
"88",1987-04-01,294
"89",1987-05-01,293
"90",1987-06-01,292
"91",1987-07-01,286
"92",1987-08-01,302
"93",1987-09-01,297
"94",1987-10-01,304
"95",1987-11-01,300
