"","date","value"
"1",2008-01-01,-20.47
"2",2008-04-01,-130.66
"3",2008-07-01,270.6
"4",2008-10-01,539.92
"5",2009-01-01,-22.75
"6",2009-04-01,146.24
"7",2009-07-01,154.68
"8",2009-10-01,-28.06
"9",2010-01-01,31.93
"10",2010-04-01,181.22
"11",2010-07-01,184.58
"12",2010-10-01,309.68
"13",2011-01-01,-44.45
"14",2011-04-01,-302.37
"15",2011-07-01,547.52
"16",2011-10-01,176.9
"17",2012-01-01,-50.99
"18",2012-04-01,251.49
"19",2012-07-01,7.85
"20",2012-10-01,-179.15
"21",2013-01-01,-67.53
"22",2013-04-01,315.37
"23",2013-07-01,52
"24",2013-10-01,134.95
"25",2014-01-01,-137.71
"26",2014-04-01,-99.41
"27",2014-07-01,1310.55
"28",2014-10-01,511.01
"29",2015-01-01,1639.33
"30",2015-04-01,-11.67
"31",2015-07-01,2049.32
"32",2015-10-01,-320.27
"33",2016-01-01,-143.19
"34",2016-04-01,-712.73
"35",2016-07-01,34.64
"36",2016-10-01,50.12
"37",2017-01-01,-342.91
"38",2017-04-01,-185.79
"39",2017-07-01,-341.73
"40",2017-10-01,-161.94
"41",2018-01-01,297.66
"42",2018-04-01,1321.53
"43",2018-07-01,479.11
