"","date","value"
"1",1991-01-01,2245000
"2",1991-02-01,2650000
"3",1991-03-01,3386000
"4",1991-04-01,3846000
"5",1991-05-01,6702000
"6",1991-06-01,6320000
"7",1991-07-01,7219000
"8",1991-08-01,8497000
"9",1991-09-01,10228000
"10",1991-10-01,11374000
"11",1991-11-01,14754000
"12",1991-12-01,21253000
"13",1992-01-01,7680000
"14",1992-02-01,9309000
"15",1992-03-01,13008000
"16",1992-04-01,15426000
"17",1992-05-01,28422000
"18",1992-06-01,30461000
"19",1992-07-01,36277000
"20",1992-08-01,44430000
"21",1992-09-01,52784000
"22",1992-10-01,71619000
"23",1992-11-01,86948000
"24",1992-12-01,115449000
"25",1993-01-01,156566
"26",1993-02-01,194939
"27",1993-03-01,229293
"28",1993-04-01,294939
"29",1993-05-01,385364
"30",1993-06-01,690899
"31",1993-07-01,694919
"32",1993-08-01,844414
"33",1993-09-01,1031283
"34",1993-10-01,1518081
"35",1993-11-01,2607030
"36",1993-12-01,3755000
"37",1994-01-01,4767616
"38",1994-02-01,6303929
"39",1994-03-01,7886727
"40",1994-04-01,10101889
"41",1994-05-01,18466343
"42",1994-06-01,24812768
"43",1994-07-01,11593
"44",1994-08-01,11757
"45",1994-09-01,12134
"46",1994-10-01,12718
"47",1994-11-01,14281
"48",1994-12-01,15121
"49",1995-01-01,17411
"50",1995-02-01,19122
"51",1995-03-01,15039
"52",1995-04-01,16890
"53",1995-05-01,17210
"54",1995-06-01,22845
"55",1995-07-01,18965
"56",1995-08-01,16683
"57",1995-09-01,16979
"58",1995-10-01,17167
"59",1995-11-01,17579
"60",1995-12-01,18329
"61",1996-01-01,19582
"62",1996-02-01,19903
"63",1996-03-01,17307
"64",1996-04-01,30461
"65",1996-05-01,19598
"66",1996-06-01,18729
"67",1996-07-01,19321
"68",1996-08-01,17756
"69",1996-09-01,18746
"70",1996-10-01,17428
"71",1996-11-01,18616
"72",1996-12-01,24920
"73",1997-01-01,28375
"74",1997-02-01,21172
"75",1997-03-01,19307
"76",1997-04-01,24197
"77",1997-05-01,24697
"78",1997-06-01,19183
"79",1997-07-01,20600
"80",1997-08-01,21656
"81",1997-09-01,22311
"82",1997-10-01,22799
"83",1997-11-01,25380
"84",1997-12-01,22508
"85",1998-01-01,31926
"86",1998-02-01,26601
"87",1998-03-01,24597
"88",1998-04-01,29451
"89",1998-05-01,27877
"90",1998-06-01,19729
"91",1998-07-01,20820
"92",1998-08-01,27155
"93",1998-09-01,26280
"94",1998-10-01,22352
"95",1998-11-01,24040
"96",1998-12-01,25085
"97",1999-01-01,31128
"98",1999-02-01,31631
"99",1999-03-01,32354
"100",1999-04-01,29355
"101",1999-05-01,31714
"102",1999-06-01,21164
"103",1999-07-01,21055
"104",1999-08-01,26265
"105",1999-09-01,24505
"106",1999-10-01,29220
"107",1999-11-01,27751
"108",1999-12-01,30485
"109",2000-01-01,37134
"110",2000-02-01,34961
"111",2000-03-01,38085
"112",2000-04-01,39507
"113",2000-05-01,37787
"114",2000-06-01,30651
"115",2000-07-01,29179
