"","date","value"
"1",2008-01-01,-1415.91
"2",2008-04-01,-923.27
"3",2008-07-01,-166.75
"4",2008-10-01,1194.52
"5",2009-01-01,-38.65
"6",2009-04-01,-545.09
"7",2009-07-01,198.56
"8",2009-10-01,1635.13
"9",2010-01-01,-661.3
"10",2010-04-01,57.74
"11",2010-07-01,184.88
"12",2010-10-01,1795.58
"13",2011-01-01,-1313.77
"14",2011-04-01,-532.19
"15",2011-07-01,-424.75
"16",2011-10-01,-350.29
"17",2012-01-01,-1363.95
"18",2012-04-01,-781.91
"19",2012-07-01,-187.84
"20",2012-10-01,842.61
"21",2013-01-01,-1202
"22",2013-04-01,-142.28
"23",2013-07-01,1103.92
"24",2013-10-01,778.7
"25",2014-01-01,-1286.71
"26",2014-04-01,100.43
"27",2014-07-01,996.36
"28",2014-10-01,1522.53
"29",2015-01-01,-1310.36
"30",2015-04-01,-30.9
"31",2015-07-01,749.11
"32",2015-10-01,845.9
"33",2016-01-01,-1177.79
"34",2016-04-01,-352.82
"35",2016-07-01,690.79
"36",2016-10-01,-173.51
"37",2017-01-01,-2266.92
"38",2017-04-01,-115.56
"39",2017-07-01,780.38
"40",2017-10-01,1399.93
"41",2018-01-01,-2792.76
"42",2018-04-01,753.87
"43",2018-07-01,304.86
