"","date","value"
"1",2000-01-01,46.76
"2",2000-02-01,48.11
"3",2000-03-01,55.09
"4",2000-04-01,42.91
"5",2000-05-01,48.74
"6",2000-06-01,48.04
"7",2000-07-01,47.84
"8",2000-08-01,47.56
"9",2000-09-01,48.98
"10",2000-10-01,48.55
"11",2000-11-01,52.43
"12",2000-12-01,64.5
"13",2001-01-01,48.87
"14",2001-02-01,46.2
"15",2001-03-01,45.51
"16",2001-04-01,54.03
"17",2001-05-01,59.05
"18",2001-06-01,53.17
"19",2001-07-01,50.53
"20",2001-08-01,58.09
"21",2001-09-01,53.28
"22",2001-10-01,55.28
"23",2001-11-01,58.3
"24",2001-12-01,72.92
"25",2002-01-01,57.31
"26",2002-02-01,52.4
"27",2002-03-01,54.01
"28",2002-04-01,51.23
"29",2002-05-01,50.79
"30",2002-06-01,53.05
"31",2002-07-01,62.22
"32",2002-08-01,53.79
"33",2002-09-01,56.74
"34",2002-10-01,59.49
"35",2002-11-01,56.87
"36",2002-12-01,64.88
"37",2003-01-01,52.62
"38",2003-02-01,47.03
"39",2003-03-01,48.95
"40",2003-04-01,49.44
"41",2003-05-01,44.56
"42",2003-06-01,47.14
"43",2003-07-01,46.51
"44",2003-08-01,44.96
"45",2003-09-01,45.38
"46",2003-10-01,46.71
"47",2003-11-01,48.12
"48",2003-12-01,62.79
"49",2004-01-01,42.43
"50",2004-02-01,37.91
"51",2004-03-01,43.01
"52",2004-04-01,41.35
"53",2004-05-01,40.89
"54",2004-06-01,42.44
"55",2004-07-01,47.58
"56",2004-08-01,46.91
"57",2004-09-01,44.41
"58",2004-10-01,43.88
"59",2004-11-01,46.2
"60",2004-12-01,56.59
"61",2005-01-01,40.9
"62",2005-02-01,39.87
"63",2005-03-01,46.89
"64",2005-04-01,45.06
"65",2005-05-01,45.32
"66",2005-06-01,43
"67",2005-07-01,45.74
"68",2005-08-01,46.67
"69",2005-09-01,48.2
"70",2005-10-01,53.45
"71",2005-11-01,54.24
"72",2005-12-01,71.65
"73",2006-01-01,53.55
"74",2006-02-01,52.32
"75",2006-03-01,56.01
"76",2006-04-01,62.78
"77",2006-05-01,62.34
"78",2006-06-01,58.04
"79",2006-07-01,63.15
"80",2006-08-01,64.7
"81",2006-09-01,67.71
"82",2006-10-01,67.38
"83",2006-11-01,65.83
"84",2006-12-01,82.23
"85",2007-01-01,58.24
"86",2007-02-01,56.53
"87",2007-03-01,66.11
"88",2007-04-01,62.15
"89",2007-05-01,66.02
"90",2007-06-01,59.14
"91",2007-07-01,63.44
"92",2007-08-01,59.83
"93",2007-09-01,59.48
"94",2007-10-01,62.6
"95",2007-11-01,65.16
"96",2007-12-01,78.33
"97",2008-01-01,57.8
"98",2008-02-01,54.54
"99",2008-03-01,61.69
"100",2008-04-01,62.05
"101",2008-05-01,72.26
"102",2008-06-01,68.56
"103",2008-07-01,70.06
"104",2008-08-01,72.35
"105",2008-09-01,68.15
"106",2008-10-01,73.11
"107",2008-11-01,71.21
"108",2008-12-01,85.39
"109",2009-01-01,67.65
"110",2009-02-01,64.65
"111",2009-03-01,74.98
"112",2009-04-01,77.09
"113",2009-05-01,77.98
"114",2009-06-01,73.98
"115",2009-07-01,73.05
"116",2009-08-01,72.34
"117",2009-09-01,69.76
"118",2009-10-01,77.77
"119",2009-11-01,80.9
"120",2009-12-01,99.28
"121",2010-01-01,74.49
"122",2010-02-01,75.03
"123",2010-03-01,83.14
"124",2010-04-01,85.02
"125",2010-05-01,88.53
"126",2010-06-01,91.57
"127",2010-07-01,90.47
"128",2010-08-01,94.11
"129",2010-09-01,102.03
"130",2010-10-01,98.91
"131",2010-11-01,89.78
"132",2010-12-01,111.94
"133",2011-01-01,94.8
"134",2011-02-01,84.85
"135",2011-03-01,95.31
"136",2011-04-01,91.95
"137",2011-05-01,94.46
"138",2011-06-01,93.44
"139",2011-07-01,97.84
"140",2011-08-01,104.12
"141",2011-09-01,105.25
"142",2011-10-01,102.71
"143",2011-11-01,105.47
"144",2011-12-01,129.79
"145",2012-01-01,117.98
"146",2012-02-01,115.32
"147",2012-03-01,118.93
"148",2012-04-01,114.03
"149",2012-05-01,120.21
"150",2012-06-01,120.43
"151",2012-07-01,127
"152",2012-08-01,134.12
"153",2012-09-01,134.7
"154",2012-10-01,132.83
"155",2012-11-01,130.98
"156",2012-12-01,148.9
"157",2013-01-01,121.9
"158",2013-02-01,118.28
"159",2013-03-01,132.31
"160",2013-04-01,131.8
"161",2013-05-01,136.3
"162",2013-06-01,127.9
"163",2013-07-01,129.4
"164",2013-08-01,131.5
"165",2013-09-01,127.1
"166",2013-10-01,129.9
"167",2013-11-01,129.3
"168",2013-12-01,154.5
"169",2014-01-01,122.9
"170",2014-02-01,120
"171",2014-03-01,122.7
"172",2014-04-01,138.4
"173",2014-05-01,145.1
"174",2014-06-01,139.4
"175",2014-07-01,142.4
"176",2014-08-01,142.2
"177",2014-09-01,145.5
"178",2014-10-01,157
"179",2014-11-01,153.1
"180",2014-12-01,196.8
"181",2015-01-01,155.7
"182",2015-02-01,134.3
"183",2015-03-01,150.3
"184",2015-04-01,144.7
"185",2015-05-01,157.1
"186",2015-06-01,144.2
"187",2015-07-01,151.9
"188",2015-08-01,150.3
"189",2015-09-01,147.5
"190",2015-10-01,155.8
"191",2015-11-01,159.1
"192",2015-12-01,190
"193",2016-01-01,146.6
"194",2016-02-01,95.2
"195",2016-03-01,103.1
"196",2016-04-01,100.8
"197",2016-05-01,99.7
"198",2016-06-01,100.6
"199",2016-07-01,109
"200",2016-08-01,113.6
"201",2016-09-01,111.9
"202",2016-10-01,114
"203",2016-11-01,112.5
"204",2016-12-01,133.9
"205",2017-01-01,86.8
"206",2017-02-01,86.5
"207",2017-03-01,93.4
"208",2017-04-01,91.2
"209",2017-05-01,97.3
"210",2017-06-01,97.2
"211",2017-07-01,104.4
"212",2017-08-01,108.7
"213",2017-09-01,106.9
"214",2017-10-01,103.8
"215",2017-11-01,106.2
"216",2017-12-01,119.5
"217",2018-01-01,99.4
"218",2018-02-01,96.9
"219",2018-03-01,105.4
"220",2018-04-01,97.4
"221",2018-05-01,108.2
"222",2018-06-01,99.7
"223",2018-07-01,101.5
"224",2018-08-01,106.5
"225",2018-09-01,102.8
