"","date","value"
"1",2012-01-01,6410.8
"2",2012-04-01,6718.6
"3",2012-07-01,7260.5
"4",2012-10-01,7512.7
"5",2013-01-01,7469.3
"6",2013-04-01,7739.8
"7",2013-07-01,8154.7
"8",2013-10-01,8164.6
"9",2014-01-01,8554.5
"10",2014-04-01,9686.5
"11",2014-07-01,9056.2
"12",2014-10-01,9836.3
"13",2015-01-01,9200.2
"14",2015-04-01,9257.6
"15",2015-07-01,9501.4
"16",2015-10-01,9265.8
"17",2016-01-01,8478.9
"18",2016-04-01,8772.7
"19",2016-07-01,8280.2
"20",2016-10-01,6835.7
"21",2017-01-01,6605.3
"22",2017-04-01,6609.8
"23",2017-07-01,6407.4
"24",2017-10-01,5768.9
"25",2018-01-01,5893.9
"26",2018-04-01,5779.5
"27",2018-07-01,5825.8
