"","date","value"
"171",2003-03-01,-21747
"172",2003-04-01,-22352
"173",2003-05-01,43925
"174",2003-06-01,33540
"175",2003-07-01,38742
"176",2003-08-01,-5629
"177",2003-09-01,49923
"178",2003-10-01,71858
"179",2003-11-01,67326
"180",2003-12-01,14180
"181",2004-01-01,47589
"182",2004-02-01,78148
"183",2004-03-01,12527
"184",2004-04-01,-75557
"185",2004-05-01,-16301
"186",2004-06-01,-27505
"187",2004-07-01,162590
"188",2004-08-01,69157
"189",2004-09-01,11657
"190",2004-10-01,65112
"191",2004-11-01,103701
"192",2004-12-01,162634
"193",2005-01-01,124360
"194",2005-02-01,166704
"195",2005-03-01,143931
"196",2005-04-01,166863
"197",2005-05-01,250881
"198",2005-06-01,164955
"199",2005-07-01,99612
"200",2005-08-01,17434
"201",2005-09-01,40738
"202",2005-10-01,138142
"203",2005-11-01,101186
"204",2005-12-01,317295
"205",2006-01-01,106689
"206",2006-02-01,102087
"207",2006-03-01,50281
"208",2006-04-01,-59203
"209",2006-05-01,6149
"210",2006-06-01,-8051
"211",2006-07-01,439053
"212",2006-08-01,213290
"213",2006-09-01,240212
"214",2006-10-01,214970
"215",2006-11-01,360162
"216",2006-12-01,252502
"217",2007-01-01,239561
"218",2007-02-01,197037
"219",2007-03-01,103301
"220",2007-04-01,170183
"221",2007-05-01,157468
"222",2007-06-01,149321
"223",2007-07-01,189005
"224",2007-08-01,112417
"225",2007-09-01,159186
"226",2007-10-01,136390
"227",2007-11-01,146722
"228",2007-12-01,371081
"229",2008-01-01,89544
"230",2008-02-01,98054
"231",2008-03-01,-101185
"232",2008-04-01,-124393
"233",2008-05-01,399969
"234",2008-06-01,192780
"235",2008-07-01,98128
"236",2008-08-01,423728
"237",2008-09-01,83888
"238",2008-10-01,140308
"239",2008-11-01,123114
"240",2008-12-01,259183
"241",2009-01-01,71414
"242",2009-02-01,245624
"243",2009-03-01,294166
"244",2009-04-01,264595
"245",2009-05-01,133401
"246",2009-06-01,339831
"247",2009-07-01,218298
"248",2009-08-01,49925
"249",2009-09-01,123239
"250",2009-10-01,49884
"251",2009-11-01,-15048
"252",2009-12-01,254319
"253",2010-01-01,48620
"254",2010-02-01,-99261
"255",2010-03-01,-344492
"256",2010-04-01,-173146
"257",2010-05-01,99278
"258",2010-06-01,165598
"259",2010-07-01,219161
"260",2010-08-01,572241
"261",2010-09-01,248812
"262",2010-10-01,498364
"263",2010-11-01,320493
"264",2010-12-01,817596
"265",2011-01-01,290448
"266",2011-02-01,261634
"267",2011-03-01,120527
"268",2011-04-01,493694
"269",2011-05-01,432777
"270",2011-06-01,354933
"271",2011-07-01,436996
"272",2011-08-01,901926
"273",2011-09-01,703663
"274",2011-10-01,494291
"275",2011-11-01,771635
"276",2011-12-01,872704
"277",2012-01-01,-98127
"278",2012-02-01,95132
"279",2012-03-01,-59799
"280",2012-04-01,339039
"281",2012-05-01,50156
"282",2012-06-01,142419
"283",2012-07-01,-23316
"284",2012-08-01,-151876
"285",2012-09-01,116917
"286",2012-10-01,330063
"287",2012-11-01,445601
"288",2012-12-01,805771
"289",2013-01-01,206208
"290",2013-02-01,198529
"291",2013-03-01,165620
"292",2013-04-01,154935
"293",2013-05-01,134814
"294",2013-06-01,200715
"295",2013-07-01,29814
"296",2013-08-01,-7120
"297",2013-09-01,210999
"298",2013-10-01,84160
"299",2013-11-01,508709
"300",2013-12-01,1057963
"301",2014-01-01,60698
"302",2014-02-01,114552
"303",2014-03-01,147690
"304",2014-04-01,152182
"305",2014-05-01,426726
"306",2014-06-01,518610
"307",2014-07-01,208111
"308",2014-08-01,261917
"309",2014-09-01,83448
"310",2014-10-01,61031
"311",2014-11-01,98453
"312",2014-12-01,563535
"313",2015-01-01,-106736
"314",2015-02-01,28079
"315",2015-03-01,-177737
"316",2015-04-01,98855
"317",2015-05-01,173194
"318",2015-06-01,441508
"319",2015-07-01,495645
"320",2015-08-01,89044
"321",2015-09-01,218283
"322",2015-10-01,378612
"323",2015-11-01,397390
"324",2015-12-01,538937
"325",2016-01-01,154070
"326",2016-02-01,257290
"327",2016-03-01,284648
"328",2016-04-01,512510
"329",2016-05-01,600512
"330",2016-06-01,499215
"331",2016-07-01,446973
"332",2016-08-01,325731
"333",2016-09-01,403432
"334",2016-10-01,318625
"335",2016-11-01,359333
"336",2016-12-01,680137
"337",2017-01-01,421753
"338",2017-02-01,404948
"339",2017-03-01,818319
"340",2017-04-01,710094
"341",2017-05-01,774675
"342",2017-06-01,497305
"343",2017-07-01,471337
"344",2017-08-01,375815
"345",2017-09-01,566716
"346",2017-10-01,804186
"347",2017-11-01,338493
"348",2017-12-01,628988
"349",2018-01-01,142121
"350",2018-02-01,225769
"351",2018-03-01,309801
"352",2018-04-01,524366
"353",2018-05-01,738345
"354",2018-06-01,646486
"355",2018-07-01,1003232
"356",2018-09-01,469331
"357",2018-10-01,645027
"358",2018-11-01,468841
"359",2018-12-01,777541
"360",2019-01-01,226569
