"","date","value"
"177",2004-09-01,406
"178",2004-10-01,259
"179",2004-11-01,133
"180",2004-12-01,41
"181",2005-01-01,446
"182",2005-02-01,225
"183",2005-03-01,813
"184",2005-04-01,595
"185",2005-05-01,538
"186",2005-06-01,539
"187",2005-07-01,290
"188",2005-08-01,294
"189",2005-09-01,835
"190",2005-10-01,749
"191",2005-11-01,1910
"192",2005-12-01,369
"193",2006-01-01,7377
"194",2006-02-01,189
"195",2006-03-01,1313
"196",2006-04-01,773
"197",2006-05-01,888
"198",2006-06-01,879
"199",2006-07-01,724
"200",2006-08-01,631
"201",2006-09-01,666
"202",2006-10-01,210
"203",2006-11-01,250
"204",2006-12-01,341
"205",2007-01-01,3150
"206",2007-02-01,1871
"207",2007-03-01,695
"208",2007-04-01,413
"209",2007-05-01,545
"210",2007-06-01,661
"211",2007-07-01,334
"212",2007-08-01,625
"213",2007-09-01,458
"214",2007-10-01,724
"215",2007-11-01,1769
"216",2007-12-01,4199
"217",2008-01-01,2576
"218",2008-02-01,176
"219",2008-03-01,1095
"220",2008-04-01,659
"221",2008-05-01,724
"222",2008-06-01,1038
"223",2008-07-01,657
"224",2008-08-01,932
"225",2008-09-01,661
"226",2008-10-01,762
"227",2008-11-01,2180
"228",2008-12-01,2422
"229",2009-01-01,2983
"230",2009-02-01,431
"231",2009-03-01,517
"232",2009-04-01,453
"233",2009-05-01,-4259
"234",2009-06-01,448
"235",2009-07-01,1006
"236",2009-08-01,535
"237",2009-09-01,-172
"238",2009-10-01,433
"239",2009-11-01,448
"240",2009-12-01,-205
"241",2010-01-01,623
"242",2010-02-01,1299
"243",2010-03-01,660
"244",2010-04-01,756
"245",2010-05-01,211
"246",2010-06-01,-54
"247",2010-07-01,-303
"248",2010-08-01,286
"249",2010-09-01,402
"250",2010-10-01,-350
"251",2010-11-01,725
"252",2010-12-01,-106
"253",2011-01-01,2644
"254",2011-02-01,-106
"255",2011-03-01,1644
"256",2011-04-01,387
"257",2011-05-01,861
"258",2011-06-01,-216
"259",2011-07-01,1544
"260",2011-08-01,1234
"261",2011-09-01,373
"262",2011-10-01,283
"263",2011-11-01,-249
"264",2011-12-01,23
"265",2012-01-01,147
"266",2012-02-01,398
"267",2012-03-01,423
"268",2012-04-01,-123
"269",2012-05-01,901
"270",2012-06-01,1686
"271",2012-07-01,964
"272",2012-08-01,623
"273",2012-09-01,207
"274",2012-10-01,4359
"275",2012-11-01,77
"276",2012-12-01,-367
"277",2013-01-01,-54
"278",2013-02-01,-280
"279",2013-03-01,875
"280",2013-04-01,-98
"281",2013-05-01,-230
"282",2013-06-01,715
"283",2013-07-01,1076
"284",2013-08-01,-73
"285",2013-09-01,-706
"286",2013-10-01,-133
"287",2013-11-01,553
"288",2013-12-01,-497
"289",2014-01-01,7968
"290",2014-02-01,6559
"291",2014-03-01,-297
"292",2014-04-01,-581
"293",2014-05-01,-160
"294",2014-06-01,-273
"295",2014-07-01,-406
"296",2014-08-01,-760
"297",2014-09-01,-931
"298",2014-10-01,-824
"299",2014-11-01,-656
"300",2014-12-01,-527
"301",2015-01-01,-486
"302",2015-02-01,-1059
"303",2015-03-01,173
"304",2015-04-01,965
"305",2015-05-01,-740
"306",2015-06-01,88
"307",2015-07-01,-611
"308",2015-08-01,-353
"309",2015-09-01,-69
"310",2015-10-01,4424
"311",2015-11-01,-365
"312",2015-12-01,75
"313",2016-01-01,-269
"314",2016-02-01,-1067
"315",2016-03-01,1246
"316",2016-04-01,153
"317",2016-05-01,2
"318",2016-06-01,-1126
"319",2016-07-01,317
"320",2016-08-01,101
"321",2016-09-01,284
"322",2016-10-01,7079
"323",2016-11-01,1017
"324",2016-12-01,109
"325",2017-01-01,-408
"326",2017-02-01,1007
"327",2017-03-01,1026
"328",2017-04-01,701
"329",2017-05-01,1290
"330",2017-06-01,688
"331",2017-07-01,2983
"332",2017-08-01,1162
"333",2017-09-01,1268
"334",2017-10-01,1323
"335",2017-11-01,21753
"336",2017-12-01,132
"337",2018-01-01,-1817
"338",2018-02-01,1655
"339",2018-03-01,3395
"340",2018-04-01,430
"341",2018-05-01,-581
"342",2018-06-01,-67
"343",2018-07-01,330
"344",2018-09-01,1042
"345",2018-10-01,419
