"","date","value"
"1",1992-01-01,1978000
"2",1992-02-01,2170000
"3",1992-03-01,2580000
"4",1992-04-01,3080000
"5",1992-05-01,3973000
"6",1992-06-01,4261000
"7",1992-07-01,5746000
"8",1992-08-01,6761000
"9",1992-09-01,8915000
"10",1992-10-01,12320000
"11",1992-11-01,14817000
"12",1992-12-01,18026000
"13",1993-01-01,25781000
"14",1993-02-01,25289000
"15",1993-03-01,33241498
"16",1993-04-01,45922934
"17",1993-05-01,57712203
"18",1993-06-01,67061936
"19",1993-07-01,94642000
"20",1993-08-01,130971
"21",1993-09-01,188025
"22",1993-10-01,250578
"23",1993-11-01,354883
"24",1993-12-01,473849
"25",1994-01-01,770498
"26",1994-02-01,859751
"27",1994-03-01,1265562
"28",1994-04-01,2078773
"29",1994-05-01,3656384
"30",1994-06-01,4942474
"31",1994-07-01,1549
"32",1994-08-01,2316
"33",1994-09-01,2631
"34",1994-10-01,2664
"35",1994-11-01,2563
"36",1994-12-01,2654
"37",1995-01-01,3117
"38",1995-02-01,2579
"39",1995-03-01,2605
"40",1995-04-01,2890
"41",1995-05-01,2701
"42",1995-06-01,2851
"43",1995-07-01,2852
"44",1995-08-01,3088
"45",1995-09-01,2892
"46",1995-10-01,3035
"47",1995-11-01,3497
"48",1995-12-01,3857
"49",1996-01-01,4019
"50",1996-02-01,3335
"51",1996-03-01,3350
"52",1996-04-01,3513
"53",1996-05-01,3411
"54",1996-06-01,3626
"55",1996-07-01,3310
"56",1996-08-01,3756
"57",1996-09-01,3885
"58",1996-10-01,3718
"59",1996-11-01,3730
"60",1996-12-01,3987
"61",1997-01-01,4460
"62",1997-02-01,4091
"63",1997-03-01,3872
"64",1997-04-01,3888
"65",1997-05-01,4121
"66",1997-06-01,4345
"67",1997-07-01,4006
"68",1997-08-01,4467
"69",1997-09-01,5233
"70",1997-10-01,5370
"71",1997-11-01,5048
"72",1997-12-01,4441
"73",1998-01-01,4837
"74",1998-02-01,4449
"75",1998-03-01,4641
"76",1998-04-01,6781
"77",1998-05-01,8427
"78",1998-06-01,6941
"79",1998-07-01,6006
"80",1998-08-01,5841
"81",1998-09-01,6528
"82",1998-10-01,4721
"83",1998-11-01,5146
"84",1998-12-01,4749
"85",1999-01-01,5667
"86",1999-02-01,5767
"87",1999-03-01,3805
"88",1999-04-01,5003
"89",1999-05-01,5160
"90",1999-06-01,5451
"91",1999-07-01,5003
"92",1999-08-01,5136
"93",1999-09-01,5748
"94",1999-10-01,5458
"95",1999-11-01,6747
"96",1999-12-01,9397
"97",2000-01-01,8415
"98",2000-02-01,6154
"99",2000-03-01,7502
"100",2000-04-01,8050
"101",2000-05-01,10319
"102",2000-06-01,9699
"103",2000-07-01,8411
"104",2000-08-01,8832
"105",2000-09-01,9607
"106",2000-10-01,9244
"107",2000-11-01,10671
"108",2000-12-01,10917
"109",2001-01-01,10425
"110",2001-02-01,9641
"111",2001-03-01,8894
"112",2001-04-01,11148
"113",2001-05-01,11627
"114",2001-06-01,10730
"115",2001-07-01,9384
"116",2001-08-01,10499
"117",2001-09-01,7448
"118",2001-10-01,10011
"119",2001-11-01,9352
"120",2001-12-01,9625
"121",2002-01-01,9532
"122",2002-02-01,9083
"123",2002-03-01,8964
"124",2002-04-01,11256
"125",2002-05-01,10759
"126",2002-06-01,9407
"127",2002-07-01,10745
"128",2002-08-01,9717
"129",2002-09-01,11202
"130",2002-10-01,10942
"131",2002-11-01,10318
"132",2002-12-01,11964
"133",2003-01-01,11525
"134",2003-02-01,11249
"135",2003-03-01,10784
"136",2003-04-01,11780
"137",2003-05-01,11012
"138",2003-06-01,12146
"139",2003-07-01,11407
"140",2003-08-01,9514
"141",2003-09-01,12577
"142",2003-10-01,9597
"143",2003-11-01,11091
"144",2003-12-01,11730
"145",2004-01-01,11606
"146",2004-02-01,11071
"147",2004-03-01,11345
"148",2004-04-01,12424
"149",2004-05-01,14919
"150",2004-06-01,12454
"151",2004-07-01,10616
"152",2004-08-01,12731
"153",2004-09-01,12183
"154",2004-10-01,12148
"155",2004-11-01,15206
"156",2004-12-01,14216
"157",2005-01-01,15239
"158",2005-02-01,14360
"159",2005-03-01,14076
"160",2005-04-01,14475
"161",2005-05-01,15886
"162",2005-06-01,14088
"163",2005-07-01,15330
"164",2005-08-01,16018
"165",2005-09-01,15051
"166",2005-10-01,16267
"167",2005-11-01,16094
"168",2005-12-01,17688
"169",2006-01-01,19277
"170",2006-02-01,16308
"171",2006-03-01,17523
"172",2006-04-01,18039
"173",2006-05-01,18948
"174",2006-06-01,16839
"175",2006-07-01,16955
"176",2006-08-01,17051
"177",2006-09-01,18740
"178",2006-10-01,19236
"179",2006-11-01,19104
"180",2006-12-01,23373
"181",2007-01-01,24295
"182",2007-02-01,19959
"183",2007-03-01,18232
"184",2007-04-01,21488
"185",2007-05-01,19380
"186",2007-06-01,21243
"187",2007-07-01,22832
"188",2007-08-01,19599
"189",2007-09-01,19622
"190",2007-10-01,35313
"191",2007-11-01,22297
"192",2007-12-01,24898
"193",2008-01-01,24343
"194",2008-02-01,22890
"195",2008-03-01,22199
"196",2008-04-01,24018
"197",2008-05-01,22750
"198",2008-06-01,25237
"199",2008-07-01,24061
"200",2008-08-01,25291
"201",2008-09-01,28168
"202",2008-10-01,27361
"203",2008-11-01,26360
"204",2008-12-01,28085
"205",2009-01-01,29946
"206",2009-02-01,26149
"207",2009-03-01,25290
"208",2009-04-01,28701
