"","date","value"
"1",2008-01-01,-20.47
"2",2008-04-01,-151.13
"3",2008-07-01,119.47
"4",2008-10-01,659.39
"5",2009-01-01,-22.75
"6",2009-04-01,123.49
"7",2009-07-01,278.17
"8",2009-10-01,250.12
"9",2010-01-01,31.93
"10",2010-04-01,213.15
"11",2010-07-01,397.73
"12",2010-10-01,707.41
"13",2011-01-01,-44.45
"14",2011-04-01,-346.82
"15",2011-07-01,200.7
"16",2011-10-01,377.6
"17",2012-01-01,-50.99
"18",2012-04-01,200.5
"19",2012-07-01,208.34
"20",2012-10-01,29.19
"21",2013-01-01,-67.53
"22",2013-04-01,247.83
"23",2013-07-01,299.83
"24",2013-10-01,434.78
"25",2014-01-01,-137.71
"26",2014-04-01,-237.12
"27",2014-07-01,1073.43
"28",2014-10-01,1584.44
"29",2015-01-01,1639.33
"30",2015-04-01,1627.67
"31",2015-07-01,3676.99
"32",2015-10-01,3356.72
"33",2016-01-01,-143.19
"34",2016-04-01,-855.92
"35",2016-07-01,-821.29
"36",2016-10-01,-771.17
"37",2017-01-01,-342.91
"38",2017-04-01,-528.71
"39",2017-07-01,-870.44
"40",2017-10-01,-1032.38
"41",2018-01-01,297.66
"42",2018-04-01,1619.19
"43",2018-07-01,2098.3
