"","date","value"
"1",2003-01-01,96.11
"2",2003-02-01,93.28
"3",2003-03-01,96.46
"4",2003-04-01,99.01
"5",2003-05-01,104.94
"6",2003-06-01,105.98
"7",2003-07-01,106.99
"8",2003-08-01,107.37
"9",2003-09-01,107.48
"10",2003-10-01,104.96
"11",2003-11-01,104.56
"12",2003-12-01,106.12
"13",2004-01-01,102.16
"14",2004-02-01,99.44
"15",2004-03-01,111.84
"16",2004-04-01,111.34
"17",2004-05-01,110.09
"18",2004-06-01,111.53
"19",2004-07-01,110.39
"20",2004-08-01,111.61
"21",2004-09-01,111.69
"22",2004-10-01,109.24
"23",2004-11-01,111.9
"24",2004-12-01,113.7
"25",2005-01-01,108.21
"26",2005-02-01,107.25
"27",2005-03-01,120.01
"28",2005-04-01,121.9
"29",2005-05-01,119.83
"30",2005-06-01,122.19
"31",2005-07-01,116.1
"32",2005-08-01,119.22
"33",2005-09-01,117.37
"34",2005-10-01,117.49
"35",2005-11-01,116.54
"36",2005-12-01,117.9
"37",2006-01-01,114.6
"38",2006-02-01,113.69
"39",2006-03-01,124.57
"40",2006-04-01,121.21
"41",2006-05-01,123.13
"42",2006-06-01,121.65
"43",2006-07-01,122.75
"44",2006-08-01,126.18
"45",2006-09-01,125.6
"46",2006-10-01,123.65
"47",2006-11-01,125.53
"48",2006-12-01,125.65
"49",2007-01-01,122.93
"50",2007-02-01,116.82
"51",2007-03-01,129.39
"52",2007-04-01,126.66
"53",2007-05-01,128.08
"54",2007-06-01,128.13
"55",2007-07-01,127.52
"56",2007-08-01,133.54
"57",2007-09-01,129.86
"58",2007-10-01,131.24
"59",2007-11-01,130.2
"60",2007-12-01,130.68
"61",2008-01-01,128.7
"62",2008-02-01,124.55
"63",2008-03-01,133.11
"64",2008-04-01,132.11
"65",2008-05-01,132.23
"66",2008-06-01,134.37
"67",2008-07-01,134.69
"68",2008-08-01,136.77
"69",2008-09-01,137.97
"70",2008-10-01,136.03
"71",2008-11-01,130.34
"72",2008-12-01,132.01
"73",2009-01-01,126.4
"74",2009-02-01,121.59
"75",2009-03-01,133.15
"76",2009-04-01,129.76
"77",2009-05-01,130.88
"78",2009-06-01,134.63
"79",2009-07-01,135.76
"80",2009-08-01,136.77
"81",2009-09-01,137.27
"82",2009-10-01,137.49
"83",2009-11-01,135.44
"84",2009-12-01,136.64
"85",2010-01-01,136.54
"86",2010-02-01,131.11
"87",2010-03-01,149.26
"88",2010-04-01,143.81
"89",2010-05-01,142.58
"90",2010-06-01,144.99
"91",2010-07-01,144.37
"92",2010-08-01,145.29
"93",2010-09-01,143.82
"94",2010-10-01,141.29
"95",2010-11-01,144.43
"96",2010-12-01,145.74
"97",2011-01-01,143.63
"98",2011-02-01,137.77
"99",2011-03-01,145.21
"100",2011-04-01,146.45
"101",2011-05-01,148.67
"102",2011-06-01,149.2
"103",2011-07-01,152.08
"104",2011-08-01,152.47
"105",2011-09-01,151.04
"106",2011-10-01,149.62
"107",2011-11-01,148.42
"108",2011-12-01,152.47
"109",2012-01-01,143.54
"110",2012-02-01,138.66
"111",2012-03-01,149.62
"112",2012-04-01,148.7
"113",2012-05-01,151.35
"114",2012-06-01,153.75
"115",2012-07-01,149.93
"116",2012-08-01,156.18
"117",2012-09-01,151.93
"118",2012-10-01,151.93
"119",2012-11-01,150.65
"120",2012-12-01,154.79
"121",2013-01-01,150.74
"122",2013-02-01,142.25
"123",2013-03-01,153.56
"124",2013-04-01,156.56
"125",2013-05-01,152
"126",2013-06-01,155.35
"127",2013-07-01,159.69
"128",2013-08-01,159.03
"129",2013-09-01,158.15
"130",2013-10-01,158.4
"131",2013-11-01,156.57
"132",2013-12-01,160.54
"133",2014-01-01,157.54
"134",2014-02-01,149.19
"135",2014-03-01,159.56
"136",2014-04-01,164.45
"137",2014-05-01,159.61
"138",2014-06-01,156.6
"139",2014-07-01,163.5
"140",2014-08-01,159.65
"141",2014-09-01,161.74
"142",2014-10-01,159.09
"143",2014-11-01,155.66
"144",2014-12-01,163.29
"145",2015-01-01,155.45
"146",2015-02-01,147.14
"147",2015-03-01,160.57
"148",2015-04-01,164.11
"149",2015-05-01,154.82
"150",2015-06-01,156.04
"151",2015-07-01,157.18
"152",2015-08-01,154.54
"153",2015-09-01,156.83
"154",2015-10-01,149.33
"155",2015-11-01,146.45
"156",2015-12-01,149.79
"157",2016-01-01,147.09
"158",2016-02-01,143.86
"159",2016-03-01,156.81
"160",2016-04-01,156.68
"161",2016-05-01,152.28
"162",2016-06-01,154.62
"163",2016-07-01,153.84
"164",2016-08-01,155.47
"165",2016-09-01,153.64
"166",2016-10-01,146.3
"167",2016-11-01,147.46
"168",2016-12-01,149.87
"169",2017-01-01,147.12
"170",2017-02-01,142.03
"171",2017-03-01,158.34
"172",2017-04-01,161.6
"173",2017-05-01,157.57
"174",2017-06-01,157.66
"175",2017-07-01,156.6
"176",2017-08-01,158.83
"177",2017-09-01,158.58
"178",2017-10-01,152.42
"179",2017-11-01,151.75
"180",2017-12-01,156.37
"181",2018-01-01,158.56
"182",2018-02-01,147.81
"183",2018-03-01,164.72
"184",2018-04-01,165.82
"185",2018-05-01,156.11
"186",2018-06-01,159.5
"187",2018-07-01,159.9
"188",2018-08-01,158.9
"189",2018-09-01,157.51
"190",2018-10-01,157.83
"191",2018-11-01,155.81
"192",2018-12-01,156.98
