"","date","value"
"1",2002-01-01,65.64
"2",2002-02-01,67.74
"3",2002-03-01,64.78
"4",2002-04-01,66.74
"5",2002-05-01,65.65
"6",2002-06-01,66.11
"7",2002-07-01,65.96
"8",2002-08-01,64.2
"9",2002-09-01,65.88
"10",2002-10-01,67.5
"11",2002-11-01,67.47
"12",2002-12-01,69.57
"13",2003-01-01,66.5
"14",2003-02-01,67.31
"15",2003-03-01,66.57
"16",2003-04-01,65.82
"17",2003-05-01,65.43
"18",2003-06-01,67.16
"19",2003-07-01,76.18
"20",2003-08-01,71.24
"21",2003-09-01,72.92
"22",2003-10-01,73.27
"23",2003-11-01,74.28
"24",2003-12-01,72.47
"25",2004-01-01,75.1
"26",2004-02-01,72.36
"27",2004-03-01,75.44
"28",2004-04-01,75.45
"29",2004-05-01,77.14
"30",2004-06-01,77.55
"31",2004-07-01,77.61
"32",2004-08-01,78.69
"33",2004-09-01,80.27
"34",2004-10-01,80.48
"35",2004-11-01,82.94
"36",2004-12-01,84.4
"37",2005-01-01,81.91
"38",2005-02-01,83.96
"39",2005-03-01,84.23
"40",2005-04-01,89.06
"41",2005-05-01,94.4
"42",2005-06-01,95.84
"43",2005-07-01,85.31
"44",2005-08-01,81.43
"45",2005-09-01,83.72
"46",2005-10-01,88.72
"47",2005-11-01,82.24
"48",2005-12-01,83.19
"49",2006-01-01,85.55
"50",2006-02-01,95.93
"51",2006-03-01,93.32
"52",2006-04-01,88.44
"53",2006-05-01,89.08
"54",2006-06-01,88.19
"55",2006-07-01,89.77
"56",2006-08-01,86.44
"57",2006-09-01,88.27
"58",2006-10-01,86.46
"59",2006-11-01,90.23
"60",2006-12-01,88.3
"61",2007-01-01,90.42
"62",2007-02-01,89.65
"63",2007-03-01,92.94
"64",2007-04-01,93.06
"65",2007-05-01,90.33
"66",2007-06-01,91.84
"67",2007-07-01,90.63
"68",2007-08-01,95.13
"69",2007-09-01,92.08
"70",2007-10-01,93.39
"71",2007-11-01,94.35
"72",2007-12-01,97.82
"73",2008-01-01,103.2
"74",2008-02-01,100.47
"75",2008-03-01,96.18
"76",2008-04-01,94.11
"77",2008-05-01,97.56
"78",2008-06-01,96.55
"79",2008-07-01,96.97
"80",2008-08-01,97.88
"81",2008-09-01,99.72
"82",2008-10-01,100.12
"83",2008-11-01,92.2
"84",2008-12-01,87.93
"85",2009-01-01,84.98
"86",2009-02-01,86.54
"87",2009-03-01,87.26
"88",2009-04-01,80.43
"89",2009-05-01,87.52
"90",2009-06-01,88.27
"91",2009-07-01,90.48
"92",2009-08-01,91.99
"93",2009-09-01,92.46
"94",2009-10-01,97.29
"95",2009-11-01,96.99
"96",2009-12-01,91.52
"97",2010-01-01,105.66
"98",2010-02-01,102.52
"99",2010-03-01,111.93
"100",2010-04-01,104.23
"101",2010-05-01,101.28
"102",2010-06-01,102.7
"103",2010-07-01,99.83
"104",2010-08-01,100.22
"105",2010-09-01,98.25
"106",2010-10-01,97.79
"107",2010-11-01,102.25
"108",2010-12-01,99.72
"109",2011-01-01,104.72
"110",2011-02-01,104.54
"111",2011-03-01,103.92
"112",2011-04-01,104.81
"113",2011-05-01,108.5
"114",2011-06-01,104.45
"115",2011-07-01,108.07
"116",2011-08-01,103.58
"117",2011-09-01,108.02
"118",2011-10-01,110.17
"119",2011-11-01,102.42
"120",2011-12-01,101.66
"121",2012-01-01,98.23
"122",2012-02-01,98.33
"123",2012-03-01,98.84
"124",2012-04-01,99.69
"125",2012-05-01,101.56
"126",2012-06-01,102.52
"127",2012-07-01,91.92
"128",2012-08-01,102.23
"129",2012-09-01,100.98
"130",2012-10-01,97.48
"131",2012-11-01,100.82
"132",2012-12-01,105.49
"133",2013-01-01,100.63
"134",2013-02-01,98.73
"135",2013-03-01,95.63
"136",2013-04-01,92.21
"137",2013-05-01,97.23
"138",2013-06-01,100.96
"139",2013-07-01,103.87
"140",2013-08-01,104.82
"141",2013-09-01,105.22
"142",2013-10-01,106.69
"143",2013-11-01,105.49
"144",2013-12-01,109.96
"145",2014-01-01,105.58
"146",2014-02-01,106.39
"147",2014-03-01,109.51
"148",2014-04-01,106.12
"149",2014-05-01,103.03
"150",2014-06-01,98.22
"151",2014-07-01,102.62
"152",2014-08-01,104.3
"153",2014-09-01,101.64
"154",2014-10-01,104.89
"155",2014-11-01,103.49
"156",2014-12-01,104.18
"157",2015-01-01,101.94
"158",2015-02-01,103.47
"159",2015-03-01,99.28
"160",2015-04-01,100.71
"161",2015-05-01,98.28
"162",2015-06-01,95.78
"163",2015-07-01,95.19
"164",2015-08-01,94.61
"165",2015-09-01,100.19
"166",2015-10-01,94.75
"167",2015-11-01,95.17
"168",2015-12-01,92.58
"169",2016-01-01,93.48
"170",2016-02-01,94.5
"171",2016-03-01,96.86
"172",2016-04-01,96.03
"173",2016-05-01,101.26
"174",2016-06-01,99.52
"175",2016-07-01,99.97
"176",2016-08-01,97.56
"177",2016-09-01,99.18
"178",2016-10-01,93.84
"179",2016-11-01,99.57
"180",2016-12-01,100.54
"181",2017-01-01,102.81
"182",2017-02-01,102.8
"183",2017-03-01,98.11
"184",2017-04-01,104.56
"185",2017-05-01,103.42
"186",2017-06-01,107.32
"187",2017-07-01,106.75
"188",2017-08-01,107.99
"189",2017-09-01,107.92
"190",2017-10-01,108.4
"191",2017-11-01,108.66
"192",2017-12-01,112.4
"193",2018-01-01,120
"194",2018-02-01,109.26
"195",2018-03-01,113.17
"196",2018-04-01,109.61
"197",2018-05-01,114.04
"198",2018-06-01,112.53
"199",2018-07-01,118
"200",2018-08-01,113.59
"201",2018-09-01,114.55
"202",2018-10-01,114.75
"203",2018-11-01,114.31
"204",2018-12-01,114.07
