"","date","value"
"1",2004-01-01,2.18
"2",2004-02-01,2.11
"3",2004-03-01,2.12
"4",2004-04-01,2.12
"5",2004-05-01,2.21
"6",2004-06-01,2.26
"7",2004-07-01,2.26
"8",2004-08-01,2.24
"9",2004-09-01,2.23
"10",2004-10-01,2.15
"11",2004-11-01,2.28
"12",2004-12-01,2.41
"13",2005-01-01,2.5
"14",2005-02-01,2.57
"15",2005-03-01,2.64
"16",2005-04-01,2.59
"17",2005-05-01,2.67
"18",2005-06-01,2.69
"19",2005-07-01,2.73
"20",2005-08-01,2.82
"21",2005-09-01,2.91
"22",2005-10-01,2.96
"23",2005-11-01,3.29
"24",2005-12-01,3.34
"25",2006-01-01,3.68
"26",2006-02-01,3.63
"27",2006-03-01,3.75
"28",2006-04-01,3.72
"29",2006-05-01,3.58
"30",2006-06-01,3.51
"31",2006-07-01,3.37
"32",2006-08-01,3.08
"33",2006-09-01,2.71
"34",2006-10-01,2.69
"35",2006-11-01,2.73
"36",2006-12-01,2.63
"37",2007-01-01,2.49
"38",2007-02-01,2.59
"39",2007-03-01,2.69
"40",2007-04-01,2.74
"41",2007-05-01,2.8
"42",2007-06-01,2.72
"43",2007-07-01,2.68
"44",2007-08-01,2.76
"45",2007-09-01,2.87
"46",2007-10-01,2.9
"47",2007-11-01,2.99
"48",2007-12-01,3.06
"49",2008-01-01,3.1
"50",2008-02-01,3.09
"51",2008-03-01,3.04
"52",2008-04-01,3.06
"53",2008-05-01,3.24
"54",2008-06-01,3.18
"55",2008-07-01,3.32
"56",2008-08-01,3.4
"57",2008-09-01,3.21
"58",2008-10-01,3.47
"59",2008-11-01,3.7
"60",2008-12-01,3.67
"61",2009-01-01,3.99
"62",2009-02-01,4.17
"63",2009-03-01,4.39
"64",2009-04-01,4.62
"65",2009-05-01,4.58
"66",2009-06-01,4.57
"67",2009-07-01,4.49
"68",2009-08-01,4.41
"69",2009-09-01,4.18
"70",2009-10-01,4.34
"71",2009-11-01,4.27
"72",2009-12-01,3.88
"73",2010-01-01,3.97
"74",2010-02-01,4.05
"75",2010-03-01,3.9
"76",2010-04-01,3.99
"77",2010-05-01,4.12
"78",2010-06-01,3.98
"79",2010-07-01,3.76
"80",2010-08-01,3.54
"81",2010-09-01,3.5
"82",2010-10-01,3.59
"83",2010-11-01,3.55
"84",2010-12-01,3.36
"85",2011-01-01,7.86
"86",2011-02-01,8.33
"87",2011-03-01,8.36
"88",2011-04-01,8.47
"89",2011-05-01,8.7
"90",2011-06-01,3.64
"91",2011-07-01,3.79
"92",2011-08-01,3.73
"93",2011-09-01,3.88
"94",2011-10-01,4.15
"95",2011-11-01,4.36
"96",2011-12-01,4.46
"97",2012-01-01,4.21
"98",2012-02-01,4.76
"99",2012-03-01,4.63
"100",2012-04-01,4.6
"101",2012-05-01,4.44
"102",2012-06-01,4.41
"103",2012-07-01,4.47
"104",2012-08-01,4.47
"105",2012-09-01,4.51
"106",2012-10-01,4.44
"107",2012-11-01,4.41
"108",2012-12-01,3.69
"109",2013-01-01,3.69
"110",2013-02-01,3.55
"111",2013-03-01,3.52
"112",2013-04-01,3.56
"113",2013-05-01,3.42
"114",2013-06-01,3.31
"115",2013-07-01,3.17
"116",2013-08-01,2.93
"117",2013-09-01,2.88
"118",2013-10-01,2.87
"119",2013-11-01,2.93
"120",2013-12-01,2.83
"121",2014-01-01,2.86
"122",2014-02-01,2.79
"123",2014-03-01,2.88
"124",2014-04-01,2.82
"125",2014-05-01,2.84
"126",2014-06-01,2.74
"127",2014-07-01,2.73
"128",2014-08-01,3.33
"129",2014-09-01,3.29
"130",2014-10-01,3.34
"131",2014-11-01,3.42
"132",2014-12-01,2.97
"133",2015-01-01,3.08
"134",2015-02-01,3.19
"135",2015-03-01,3.2
"136",2015-04-01,3.37
"137",2015-05-01,3.6
"138",2015-06-01,3.38
"139",2015-07-01,3.51
"140",2015-08-01,3.64
"141",2015-09-01,3.69
"142",2015-10-01,3.68
"143",2015-11-01,3.9
"144",2015-12-01,3.95
"145",2016-01-01,3.9
"146",2016-02-01,3.81
"147",2016-03-01,3.8
"148",2016-04-01,4.03
"149",2016-05-01,4.01
"150",2016-06-01,3.76
"151",2016-07-01,3.55
"152",2016-08-01,3.46
"153",2016-09-01,3.45
"154",2016-10-01,3.64
"155",2016-11-01,3.65
"156",2016-12-01,3.54
"157",2017-01-01,3.39
"158",2017-02-01,3.35
"159",2017-03-01,3.33
"160",2017-04-01,3.42
"161",2017-05-01,3.46
"162",2017-06-01,3.18
"163",2017-07-01,3.32
"164",2017-08-01,3.28
"165",2017-09-01,3.36
"166",2017-10-01,3.33
"167",2017-11-01,3.43
"168",2017-12-01,3.28
"169",2018-01-01,3.63
"170",2018-02-01,3.72
"171",2018-03-01,4.56
"172",2018-04-01,4.26
"173",2018-05-01,4.19
"174",2018-06-01,4.03
"175",2018-07-01,4.5
"176",2018-08-01,4.47
"177",2018-09-01,4.41
"178",2018-10-01,5.45
