"","date","value"
"1",2011-01-01,84.6
"2",2011-02-01,85.4
"3",2011-03-01,84.3
"4",2011-04-01,87.8
"5",2011-05-01,93
"6",2011-06-01,96.5
"7",2011-07-01,99.5
"8",2011-08-01,101.1
"9",2011-09-01,93.1
"10",2011-10-01,92.6
"11",2011-11-01,92.2
"12",2011-12-01,100.5
"13",2012-01-01,92.2
"14",2012-02-01,86.4
"15",2012-03-01,103.5
"16",2012-04-01,100.2
"17",2012-05-01,107.4
"18",2012-06-01,103.9
"19",2012-07-01,106.5
"20",2012-08-01,105.1
"21",2012-09-01,101.4
"22",2012-10-01,107.3
"23",2012-11-01,97.1
"24",2012-12-01,111.8
"25",2013-01-01,96.4
"26",2013-02-01,92.4
"27",2013-03-01,101
"28",2013-04-01,101.3
"29",2013-05-01,104.3
"30",2013-06-01,104.8
"31",2013-07-01,110.4
"32",2013-08-01,102.4
"33",2013-09-01,100.6
"34",2013-10-01,106
"35",2013-11-01,100.2
"36",2013-12-01,102.4
"37",2014-01-01,101.8
"38",2014-02-01,99.9
"39",2014-03-01,101.8
"40",2014-04-01,104.5
"41",2014-05-01,106.2
"42",2014-06-01,96
"43",2014-07-01,103.9
"44",2014-08-01,100.9
"45",2014-09-01,96
"46",2014-10-01,97.5
"47",2014-11-01,93.9
"48",2014-12-01,97.4
"49",2015-01-01,92
"50",2015-02-01,86.7
"51",2015-03-01,95.2
"52",2015-04-01,92.7
"53",2015-05-01,104.1
"54",2015-06-01,95.2
"55",2015-07-01,97.7
"56",2015-08-01,106.6
"57",2015-09-01,100.5
"58",2015-10-01,104.6
"59",2015-11-01,104.2
"60",2015-12-01,109.7
"61",2016-01-01,102.3
"62",2016-02-01,95.2
"63",2016-03-01,102.1
"64",2016-04-01,98.7
"65",2016-05-01,97.1
"66",2016-06-01,101.9
"67",2016-07-01,101.7
"68",2016-08-01,100.2
"69",2016-09-01,100
"70",2016-10-01,97.6
"71",2016-11-01,96.7
"72",2016-12-01,101.1
"73",2017-01-01,83.4
"74",2017-02-01,80.9
"75",2017-03-01,83
"76",2017-04-01,82.1
"77",2017-05-01,80.6
"78",2017-06-01,87.2
"79",2017-07-01,84.4
"80",2017-08-01,95.6
"81",2017-09-01,93.3
"82",2017-10-01,91
"83",2017-11-01,92.6
"84",2017-12-01,115.5
"85",2018-01-01,75.4
"86",2018-02-01,83.7
"87",2018-03-01,93.6
"88",2018-04-01,88.8
"89",2018-05-01,87.9
"90",2018-06-01,94.9
"91",2018-07-01,90.8
"92",2018-08-01,96.1
"93",2018-09-01,85.8
