"","date","value"
"246",2000-06-01,3736
"247",2000-07-01,3756
"248",2000-08-01,3650
"249",2000-09-01,3886
"250",2000-10-01,4014
"251",2000-11-01,4190
"252",2000-12-01,4201
"253",2001-01-01,4288
"254",2001-02-01,4393
"255",2001-03-01,4358
"256",2001-04-01,4480
"257",2001-05-01,4149
"258",2001-06-01,3537
"259",2001-07-01,2932
"260",2001-08-01,2945
"261",2001-09-01,3172
"262",2001-10-01,3266
"263",2001-11-01,3412
"264",2001-12-01,3501
"265",2002-01-01,3639
"266",2002-02-01,3708
"267",2002-03-01,3696
"268",2002-04-01,3959
"269",2002-05-01,3903
"270",2002-06-01,3631
"271",2002-07-01,3450
"272",2002-08-01,3625
"273",2002-09-01,3692
"274",2002-10-01,3822
"275",2002-11-01,4056
"276",2002-12-01,4074
"277",2003-01-01,4182
"278",2003-02-01,4153
"279",2003-03-01,4221
"280",2003-04-01,3948
"281",2003-05-01,3938
"282",2003-06-01,3711
"283",2003-07-01,3667
"284",2003-08-01,3720
"285",2003-09-01,3686
"286",2003-10-01,4001
"287",2003-11-01,4076
"288",2003-12-01,4219
"289",2004-01-01,4245
"290",2004-02-01,4147
"291",2004-03-01,4204
"292",2004-04-01,4447
"293",2004-05-01,4106
"294",2004-06-01,3840
"295",2004-07-01,3887
"296",2004-08-01,3867
"297",2004-09-01,4121
"298",2004-10-01,4188
"299",2004-11-01,4233
"300",2004-12-01,4400
"301",2005-01-01,4493
"302",2005-02-01,4366
"303",2005-03-01,4553
"304",2005-04-01,4687
"305",2005-05-01,4378
"306",2005-06-01,4298
"307",2005-07-01,4147
"308",2005-08-01,4142
"309",2005-09-01,4361
"310",2005-10-01,4412
"311",2005-11-01,4537
"312",2005-12-01,4662
"313",2006-01-01,4643
"314",2006-02-01,4826
"315",2006-03-01,4875
"316",2006-04-01,4834
"317",2006-05-01,4419
"318",2006-06-01,4320
"319",2006-07-01,4231
"320",2006-08-01,4408
"321",2006-09-01,4512
"322",2006-10-01,4582
"323",2006-11-01,4768
"324",2006-12-01,4952
"325",2007-01-01,4942
"326",2007-02-01,4924
"327",2007-03-01,5099
"328",2007-04-01,5287
"329",2007-05-01,4864
"330",2007-06-01,4587
"331",2007-07-01,4487
"332",2007-08-01,4520
"333",2007-09-01,4787
"334",2007-10-01,4882
"335",2007-11-01,5106
"336",2007-12-01,5162
"337",2008-01-01,5228
"338",2008-02-01,5190
"339",2008-03-01,5242
"340",2008-04-01,5206
"341",2008-05-01,5091
"342",2008-06-01,4829
"343",2008-07-01,4791
"344",2008-08-01,4984
"345",2008-09-01,5104
"346",2008-10-01,5261
"347",2008-11-01,5501
"348",2008-12-01,5386
"349",2009-01-01,5368
"350",2009-02-01,5443
"351",2009-03-01,5698
"352",2009-04-01,5686
"353",2009-05-01,5248
"354",2009-06-01,5031
"355",2009-07-01,4997
"356",2009-08-01,5129
"357",2009-09-01,5304
"358",2009-10-01,5493
"359",2009-11-01,5764
"360",2009-12-01,6095
"361",2010-01-01,5851
"362",2010-02-01,5885
"363",2010-03-01,6162
"364",2010-04-01,6010
"365",2010-05-01,5658
"366",2010-06-01,5420
"367",2010-07-01,5224
"368",2010-08-01,5451
"369",2010-09-01,5658
"370",2010-10-01,5713
"371",2010-11-01,5833
"372",2010-12-01,6305
"373",2011-01-01,6250
"374",2011-02-01,6331
"375",2011-03-01,6373
"376",2011-04-01,6298
"377",2011-05-01,6002
"378",2011-06-01,5719
"379",2011-07-01,5654
"380",2011-08-01,5879
"381",2011-09-01,6113
"382",2011-10-01,6156
"383",2011-11-01,6208
"384",2011-12-01,6498
"385",2012-01-01,6466
"386",2012-02-01,6608
"387",2012-03-01,7037
"388",2012-04-01,6856
"389",2012-05-01,6417
"390",2012-06-01,6282
"391",2012-07-01,6033
"392",2012-08-01,6303
"393",2012-09-01,6502
"394",2012-10-01,6592
"395",2012-11-01,7051
"396",2012-12-01,7080
"397",2013-01-01,7202
"398",2013-02-01,7035
"399",2013-03-01,7147
"400",2013-04-01,7051
"401",2013-05-01,6833
"402",2013-06-01,6595
"403",2013-07-01,6454
"404",2013-08-01,6601
"405",2013-09-01,6760
"406",2013-10-01,7071
"407",2013-11-01,7382
"408",2013-12-01,7572
"409",2014-01-01,7745
"410",2014-02-01,8204
"411",2014-03-01,7744
"412",2014-04-01,7588
"413",2014-05-01,7304
"414",2014-06-01,6862
"415",2014-07-01,6773
"416",2014-08-01,6989
"417",2014-09-01,7186
"418",2014-10-01,7615
"419",2014-11-01,7974
"420",2014-12-01,7856
"421",2015-01-01,8043
"422",2015-02-01,8057
"423",2015-03-01,7876
"424",2015-04-01,7876
"425",2015-05-01,7336
"426",2015-06-01,7047
"427",2015-07-01,6813
"428",2015-08-01,7050
"429",2015-09-01,7134
"430",2015-10-01,7602
"431",2015-11-01,7759
"432",2015-12-01,7821
"433",2016-01-01,7756
"434",2016-02-01,7719
"435",2016-03-01,7809
"436",2016-04-01,8066
"437",2016-05-01,7403
"438",2016-06-01,6861
"439",2016-07-01,6706
"440",2016-08-01,6787
"441",2016-09-01,7063
"442",2016-10-01,7078
"443",2016-11-01,7375
"444",2016-12-01,7562
"445",2017-01-01,7775
"446",2017-02-01,7670
"447",2017-03-01,7956
"448",2017-04-01,7684
"449",2017-05-01,7195
"450",2017-06-01,6937
"451",2017-07-01,6653
"452",2017-08-01,6712
"453",2017-09-01,7118
"454",2017-10-01,7316
"455",2017-11-01,7486
"456",2017-12-01,7628
"457",2018-01-01,7636
"458",2018-02-01,7637
"459",2018-03-01,7798
"460",2018-04-01,7928
"461",2018-05-01,7473
"462",2018-06-01,6961
"463",2018-07-01,6734
"464",2018-08-01,6908
"465",2018-09-01,7030
"466",2018-10-01,7393
"467",2018-11-01,7603
"468",2018-12-01,7696
"469",2019-01-01,8096
