"","date","value"
"286",2003-10-01,4121
"287",2003-11-01,4074
"288",2003-12-01,4032
"289",2004-01-01,3944
"290",2004-02-01,3790
"291",2004-03-01,3872
"292",2004-04-01,3903
"293",2004-05-01,3829
"294",2004-06-01,3844
"295",2004-07-01,3859
"296",2004-08-01,3893
"297",2004-09-01,4046
"298",2004-10-01,4227
"299",2004-11-01,4055
"300",2004-12-01,4127
"301",2005-01-01,4114
"302",2005-02-01,3968
"303",2005-03-01,4116
"304",2005-04-01,4163
"305",2005-05-01,4094
"306",2005-06-01,4107
"307",2005-07-01,4100
"308",2005-08-01,4163
"309",2005-09-01,4324
"310",2005-10-01,4303
"311",2005-11-01,4329
"312",2005-12-01,4215
"313",2006-01-01,4219
"314",2006-02-01,4382
"315",2006-03-01,4232
"316",2006-04-01,4293
"317",2006-05-01,4166
"318",2006-06-01,4217
"319",2006-07-01,4294
"320",2006-08-01,4374
"321",2006-09-01,4451
"322",2006-10-01,4427
"323",2006-11-01,4334
"324",2006-12-01,4408
"325",2007-01-01,4456
"326",2007-02-01,4324
"327",2007-03-01,4343
"328",2007-04-01,4503
"329",2007-05-01,4470
"330",2007-06-01,4393
"331",2007-07-01,4373
"332",2007-08-01,4456
"333",2007-09-01,4633
"334",2007-10-01,4790
"335",2007-11-01,4755
"336",2007-12-01,4633
"337",2008-01-01,4701
"338",2008-02-01,4616
"339",2008-03-01,4528
"340",2008-04-01,4467
"341",2008-05-01,4484
"342",2008-06-01,4512
"343",2008-07-01,4552
"344",2008-08-01,4737
"345",2008-09-01,4864
"346",2008-10-01,4907
"347",2008-11-01,4898
"348",2008-12-01,4813
"349",2009-01-01,4770
"350",2009-02-01,4566
"351",2009-03-01,4740
"352",2009-04-01,4686
"353",2009-05-01,4533
"354",2009-06-01,4558
"355",2009-07-01,4612
"356",2009-08-01,4669
"357",2009-09-01,4769
"358",2009-10-01,4849
"359",2009-11-01,4802
"360",2009-12-01,4923
"361",2010-01-01,4851
"362",2010-02-01,4856
"363",2010-03-01,5037
"364",2010-04-01,4946
"365",2010-05-01,4906
"366",2010-06-01,4895
"367",2010-07-01,4876
"368",2010-08-01,4995
"369",2010-09-01,5216
"370",2010-10-01,5092
"371",2010-11-01,4967
"372",2010-12-01,5182
"373",2011-01-01,5348
"374",2011-02-01,5223
"375",2011-03-01,5283
"376",2011-04-01,5181
"377",2011-05-01,5173
"378",2011-06-01,5188
"379",2011-07-01,5200
"380",2011-08-01,5404
"381",2011-09-01,5598
"382",2011-10-01,5553
"383",2011-11-01,5375
"384",2011-12-01,5480
"385",2012-01-01,5472
"386",2012-02-01,5528
"387",2012-03-01,5737
"388",2012-04-01,5682
"389",2012-05-01,5597
"390",2012-06-01,5483
"391",2012-07-01,5396
"392",2012-08-01,5627
"393",2012-09-01,5838
"394",2012-10-01,5869
"395",2012-11-01,5883
"396",2012-12-01,5718
"397",2013-01-01,5870
"398",2013-02-01,5705
"399",2013-03-01,5791
"400",2013-04-01,5709
"401",2013-05-01,5701
"402",2013-06-01,5615
"403",2013-07-01,5731
"404",2013-08-01,5845
"405",2013-09-01,5920
"406",2013-10-01,5986
"407",2013-11-01,6017
"408",2013-12-01,5957
"409",2014-01-01,6471
"410",2014-02-01,6753
"411",2014-03-01,6386
"412",2014-04-01,6163
"413",2014-05-01,6168
"414",2014-06-01,6052
"415",2014-07-01,6088
"416",2014-08-01,6186
"417",2014-09-01,6349
"418",2014-10-01,6605
"419",2014-11-01,6546
"420",2014-12-01,6408
"421",2015-01-01,6338
"422",2015-02-01,6375
"423",2015-03-01,6127
"424",2015-04-01,6118
"425",2015-05-01,5925
"426",2015-06-01,5874
"427",2015-07-01,5887
"428",2015-08-01,6147
"429",2015-09-01,6207
"430",2015-10-01,6371
"431",2015-11-01,6412
"432",2015-12-01,6324
"433",2016-01-01,6109
"434",2016-02-01,6065
"435",2016-03-01,6310
"436",2016-04-01,6368
"437",2016-05-01,6317
"438",2016-06-01,6169
"439",2016-07-01,6068
"440",2016-08-01,6254
"441",2016-09-01,6374
"442",2016-10-01,6347
"443",2016-11-01,6316
"444",2016-12-01,6352
"445",2017-01-01,6480
"446",2017-02-01,6253
"447",2017-03-01,6438
"448",2017-04-01,6386
"449",2017-05-01,6331
"450",2017-06-01,6256
"451",2017-07-01,6099
"452",2017-08-01,6313
"453",2017-09-01,6444
"454",2017-10-01,6544
"455",2017-11-01,6413
"456",2017-12-01,6306
"457",2018-01-01,6427
"458",2018-02-01,6205
"459",2018-03-01,6354
"460",2018-04-01,6358
"461",2018-05-01,6394
"462",2018-06-01,6385
"463",2018-07-01,6348
"464",2018-08-01,6513
"465",2018-09-01,6625
"466",2018-10-01,6624
"467",2018-11-01,6578
"468",2018-12-01,6555
"469",2019-01-01,6674
