"","date","value"
"1",2012-01-01,1226.9
"2",2012-04-01,1083.4
"3",2012-07-01,1213.5
"4",2012-10-01,1385.4
"5",2013-01-01,1674.9
"6",2013-04-01,1501.6
"7",2013-07-01,1521.5
"8",2013-10-01,1484.4
"9",2014-01-01,1723.3
"10",2014-04-01,1755.8
"11",2014-07-01,1745.8
"12",2014-10-01,1712.6
"13",2015-01-01,1669.5
"14",2015-04-01,1510.7
"15",2015-07-01,1651.5
"16",2015-10-01,1713.7
"17",2016-01-01,1450.1
"18",2016-04-01,1349.4
"19",2016-07-01,1318.5
"20",2016-10-01,1319.2
"21",2017-01-01,1297.5
"22",2017-04-01,2801.1
"23",2017-07-01,2754.7
"24",2017-10-01,3052.4
"25",2018-01-01,2675
"26",2018-04-01,2673.4
"27",2018-07-01,1151.7
