"","date","value"
"1",2012-01-01,5826.1
"2",2012-04-01,6111.6
"3",2012-07-01,6827.1
"4",2012-10-01,7104.9
"5",2013-01-01,7072.4
"6",2013-04-01,7368.9
"7",2013-07-01,7770.3
"8",2013-10-01,7758.3
"9",2014-01-01,8135.7
"10",2014-04-01,9245.1
"11",2014-07-01,8582.4
"12",2014-10-01,9306.7
"13",2015-01-01,8642
"14",2015-04-01,8706.6
"15",2015-07-01,8934
"16",2015-10-01,8687.4
"17",2016-01-01,7923.5
"18",2016-04-01,8218.4
"19",2016-07-01,7696.2
"20",2016-10-01,6253.7
"21",2017-01-01,6029.1
"22",2017-04-01,6005.4
"23",2017-07-01,5758.5
"24",2017-10-01,5080.9
"25",2018-01-01,5154.1
"26",2018-04-01,4981
"27",2018-07-01,4943.7
