"","date","value"
"1",2004-01-01,4128
"2",2004-02-01,4222
"3",2004-03-01,4346
"4",2004-04-01,4444
"5",2004-05-01,4579
"6",2004-06-01,4715
"7",2004-07-01,4851
"8",2004-08-01,4895
"9",2004-09-01,4973
"10",2004-10-01,5150
"11",2004-11-01,5306
"12",2004-12-01,5644
"13",2005-01-01,5930
"14",2005-02-01,6125
"15",2005-03-01,6280
"16",2005-04-01,6470
"17",2005-05-01,6681
"18",2005-06-01,6834
"19",2005-07-01,7039
"20",2005-08-01,7162
"21",2005-09-01,7256
"22",2005-10-01,7420
"23",2005-11-01,7653
"24",2005-12-01,7981
"25",2006-01-01,8286
"26",2006-02-01,8553
"27",2006-03-01,8711
"28",2006-04-01,8967
"29",2006-05-01,9185
"30",2006-06-01,9544
"31",2006-07-01,9794
"32",2006-08-01,10064
"33",2006-09-01,10358
"34",2006-10-01,10587
"35",2006-11-01,10964
"36",2006-12-01,11282
"37",2007-01-01,11731
"38",2007-02-01,12061
"39",2007-03-01,12396
"40",2007-04-01,12560
"41",2007-05-01,13062
"42",2007-06-01,13538
"43",2007-07-01,13941
"44",2007-08-01,14350
"45",2007-09-01,14875
"46",2007-10-01,15286
"47",2007-11-01,15759
"48",2007-12-01,16332
"49",2008-01-01,16841
"50",2008-02-01,17333
"51",2008-03-01,17651
"52",2008-04-01,18161
"53",2008-05-01,18792
"54",2008-06-01,19369
"55",2008-07-01,19946
"56",2008-08-01,20476
"57",2008-09-01,20816
"58",2008-10-01,21431
"59",2008-11-01,21761
"60",2008-12-01,21981
"61",2009-01-01,22368
"62",2009-02-01,22595
"63",2009-03-01,22700
"64",2009-04-01,23072
"65",2009-05-01,23506
"66",2009-06-01,23981
"67",2009-07-01,24508
"68",2009-08-01,24897
"69",2009-09-01,25384
"70",2009-10-01,26015
"71",2009-11-01,26694
"72",2009-12-01,26933
"73",2010-01-01,27816
"74",2010-02-01,27854
"75",2010-03-01,27944
"76",2010-04-01,28631
"77",2010-05-01,29188
"78",2010-06-01,29767
"79",2010-07-01,30229
"80",2010-08-01,30679
"81",2010-09-01,31507
"82",2010-10-01,32182
"83",2010-11-01,32891
"84",2010-12-01,33845
"85",2011-01-01,34668
"86",2011-02-01,34966
"87",2011-03-01,35364
"88",2011-04-01,35946
"89",2011-05-01,36468
"90",2011-06-01,37238
"91",2011-07-01,38272
"92",2011-08-01,38776
"93",2011-09-01,39557
"94",2011-10-01,40135
"95",2011-11-01,40686
"96",2011-12-01,41376
"97",2012-01-01,42384
"98",2012-02-01,42742
"99",2012-03-01,43201
"100",2012-04-01,43591
"101",2012-05-01,44319
"102",2012-06-01,45022
"103",2012-07-01,45566
"104",2012-08-01,46289
"105",2012-09-01,46533
"106",2012-10-01,47209
"107",2012-11-01,47687
"108",2012-12-01,48619
"109",2013-01-01,49210
"110",2013-02-01,49564
"111",2013-03-01,50147
"112",2013-04-01,50965
"113",2013-05-01,51905
"114",2013-06-01,52748
"115",2013-07-01,53425
"116",2013-08-01,54102
"117",2013-09-01,54758
"118",2013-10-01,55335
"119",2013-11-01,56024
"120",2013-12-01,56876
"121",2014-01-01,57485
"122",2014-02-01,57815
"123",2014-03-01,57915
"124",2014-04-01,58926
"125",2014-05-01,59811
"126",2014-06-01,60693
"127",2014-07-01,61313
"128",2014-08-01,62149
"129",2014-09-01,62606
"130",2014-10-01,63566
"131",2014-11-01,64415
"132",2014-12-01,65473
"133",2015-01-01,66057
"134",2015-02-01,66338
"135",2015-03-01,66839
"136",2015-04-01,67587
"137",2015-05-01,68195
"138",2015-06-01,68705
"139",2015-07-01,69206
"140",2015-08-01,69782
"141",2015-09-01,70163
"142",2015-10-01,70457
"143",2015-11-01,71020
"144",2015-12-01,71392
"145",2016-01-01,71627
"146",2016-02-01,71746
"147",2016-03-01,72106
"148",2016-04-01,72206
"149",2016-05-01,72472
"150",2016-06-01,72896
"151",2016-07-01,73089
"152",2016-08-01,73440
"153",2016-09-01,73450
"154",2016-10-01,73383
"155",2016-11-01,73757
"156",2016-12-01,73939
"157",2017-01-01,74232
"158",2017-02-01,74346
"159",2017-03-01,74699
"160",2017-04-01,74858
"161",2017-05-01,75396
"162",2017-06-01,75794
"163",2017-07-01,76249
"164",2017-08-01,76920
"165",2017-09-01,77219
"166",2017-10-01,77792
"167",2017-11-01,78512
"168",2017-12-01,78745
"169",2018-01-01,79250
"170",2018-02-01,79275
"171",2018-03-01,79794
"172",2018-04-01,80416
"173",2018-05-01,81187
"174",2018-06-01,81864
"175",2018-07-01,82343
"176",2018-08-01,83400
"177",2018-09-01,83970
"178",2018-10-01,84901
"179",2018-11-01,86164
"180",2018-12-01,86867
"181",2019-01-01,87602
