"","date","value"
"1",2002-01-01,92.41
"2",2002-02-01,91.32
"3",2002-03-01,97.43
"4",2002-04-01,99.77
"5",2002-05-01,99.14
"6",2002-06-01,98.14
"7",2002-07-01,100.25
"8",2002-08-01,100.78
"9",2002-09-01,99.89
"10",2002-10-01,106.92
"11",2002-11-01,106.61
"12",2002-12-01,107.34
"13",2003-01-01,94.2
"14",2003-02-01,93.05
"15",2003-03-01,95.94
"16",2003-04-01,98.78
"17",2003-05-01,99.71
"18",2003-06-01,98.55
"19",2003-07-01,104.3
"20",2003-08-01,104.11
"21",2003-09-01,106.42
"22",2003-10-01,110.37
"23",2003-11-01,109.8
"24",2003-12-01,114.15
"25",2004-01-01,99.9
"26",2004-02-01,96.51
"27",2004-03-01,107.53
"28",2004-04-01,107.07
"29",2004-05-01,109.91
"30",2004-06-01,109.74
"31",2004-07-01,110.26
"32",2004-08-01,112.9
"33",2004-09-01,113.59
"34",2004-10-01,117.28
"35",2004-11-01,120.33
"36",2004-12-01,123.24
"37",2005-01-01,106.06
"38",2005-02-01,105.07
"39",2005-03-01,117.04
"40",2005-04-01,119.07
"41",2005-05-01,121.48
"42",2005-06-01,123.67
"43",2005-07-01,116.51
"44",2005-08-01,121.58
"45",2005-09-01,120.93
"46",2005-10-01,127.06
"47",2005-11-01,124.14
"48",2005-12-01,128.36
"49",2006-01-01,113.73
"50",2006-02-01,114.28
"51",2006-03-01,125.24
"52",2006-04-01,120.96
"53",2006-05-01,127.35
"54",2006-06-01,122.44
"55",2006-07-01,123.74
"56",2006-08-01,128.53
"57",2006-09-01,128.36
"58",2006-10-01,129.53
"59",2006-11-01,132.01
"60",2006-12-01,133.73
"61",2007-01-01,122.04
"62",2007-02-01,115.25
"63",2007-03-01,129.18
"64",2007-04-01,125.68
"65",2007-05-01,131.15
"66",2007-06-01,128.91
"67",2007-07-01,128.33
"68",2007-08-01,136.91
"69",2007-09-01,132.28
"70",2007-10-01,140.03
"71",2007-11-01,138.02
"72",2007-12-01,143.24
"73",2008-01-01,133.01
"74",2008-02-01,126.07
"75",2008-03-01,133.97
"76",2008-04-01,130.03
"77",2008-05-01,135.98
"78",2008-06-01,133.96
"79",2008-07-01,136.87
"80",2008-08-01,140.83
"81",2008-09-01,141.21
"82",2008-10-01,145.26
"83",2008-11-01,136.31
"84",2008-12-01,138.66
"85",2009-01-01,124.06
"86",2009-02-01,118.13
"87",2009-03-01,129.11
"88",2009-04-01,121.61
"89",2009-05-01,128.88
"90",2009-06-01,129.04
"91",2009-07-01,132.6
"92",2009-08-01,137.63
"93",2009-09-01,137.52
"94",2009-10-01,144.74
"95",2009-11-01,140.97
"96",2009-12-01,144.01
"97",2010-01-01,137.39
"98",2010-02-01,130.02
"99",2010-03-01,148.03
"100",2010-04-01,138.16
"101",2010-05-01,142.52
"102",2010-06-01,141.32
"103",2010-07-01,143.33
"104",2010-08-01,149.05
"105",2010-09-01,146.57
"106",2010-10-01,150.18
"107",2010-11-01,152.46
"108",2010-12-01,156.19
"109",2011-01-01,143.39
"110",2011-02-01,137.69
"111",2011-03-01,142.95
"112",2011-04-01,144.17
"113",2011-05-01,150.84
"114",2011-06-01,146.79
"115",2011-07-01,152.33
"116",2011-08-01,157.73
"117",2011-09-01,155.26
"118",2011-10-01,161.22
"119",2011-11-01,156.75
"120",2011-12-01,164.33
"121",2012-01-01,145.78
"122",2012-02-01,138.86
"123",2012-03-01,150.42
"124",2012-04-01,145.19
"125",2012-05-01,152.18
"126",2012-06-01,149.8
"127",2012-07-01,148.75
