"","date","value"
"1",2002-01-01,57.23
"2",2002-02-01,57.04
"3",2002-03-01,64.3
"4",2002-04-01,69.28
"5",2002-05-01,64.27
"6",2002-06-01,65.8
"7",2002-07-01,66.02
"8",2002-08-01,67.27
"9",2002-09-01,68.79
"10",2002-10-01,76.22
"11",2002-11-01,76.51
"12",2002-12-01,64.34
"13",2003-01-01,57.71
"14",2003-02-01,59.38
"15",2003-03-01,63.41
"16",2003-04-01,68.54
"17",2003-05-01,65.98
"18",2003-06-01,65.24
"19",2003-07-01,74.91
"20",2003-08-01,73.37
"21",2003-09-01,78.63
"22",2003-10-01,81.98
"23",2003-11-01,81.53
"24",2003-12-01,68.95
"25",2004-01-01,65.48
"26",2004-02-01,61.58
"27",2004-03-01,78.56
"28",2004-04-01,76.93
"29",2004-05-01,77.08
"30",2004-06-01,77.67
"31",2004-07-01,75.83
"32",2004-08-01,82.19
"33",2004-09-01,84.62
"34",2004-10-01,87.82
"35",2004-11-01,93.87
"36",2004-12-01,77.96
"37",2005-01-01,71.38
"38",2005-02-01,71.18
"39",2005-03-01,87.62
"40",2005-04-01,90.98
"41",2005-05-01,92.07
"42",2005-06-01,96.93
"43",2005-07-01,81.74
"44",2005-08-01,88.41
"45",2005-09-01,87.84
"46",2005-10-01,96.86
"47",2005-11-01,92.13
"48",2005-12-01,76.47
"49",2006-01-01,75.45
"50",2006-02-01,81.92
"51",2006-03-01,96.72
"52",2006-04-01,87.5
"53",2006-05-01,92.36
"54",2006-06-01,86.14
"55",2006-07-01,86.51
"56",2006-08-01,92.87
"57",2006-09-01,93.89
"58",2006-10-01,94.31
"59",2006-11-01,98.54
"60",2006-12-01,79.44
"61",2007-01-01,83.65
"62",2007-02-01,77.26
"63",2007-03-01,96.62
"64",2007-04-01,91.08
"65",2007-05-01,91.82
"66",2007-06-01,90.69
"67",2007-07-01,87.61
"68",2007-08-01,102.03
"69",2007-09-01,95.26
"70",2007-10-01,105.25
"71",2007-11-01,102.21
"72",2007-12-01,88.74
"73",2008-01-01,95.22
"74",2008-02-01,90.39
"75",2008-03-01,99.2
"76",2008-04-01,92.96
"77",2008-05-01,95.65
"78",2008-06-01,95.05
"79",2008-07-01,95.59
"80",2008-08-01,103.36
"81",2008-09-01,107.35
"82",2008-10-01,110.61
"83",2008-11-01,98.12
"84",2008-12-01,83.05
"85",2009-01-01,79.14
"86",2009-02-01,74.99
"87",2009-03-01,88.67
"88",2009-04-01,77.43
"89",2009-05-01,86.49
"90",2009-06-01,87.21
"91",2009-07-01,89.36
"92",2009-08-01,97.85
