"","date","value"
"174",2003-06-01,279147
"175",2003-07-01,302017
"176",2003-08-01,302465
"177",2003-09-01,386134
"178",2003-10-01,434257
"179",2003-11-01,343768
"180",2003-12-01,269331
"181",2004-01-01,309863
"182",2004-02-01,240241
"183",2004-03-01,406925
"184",2004-04-01,330085
"185",2004-05-01,329837
"186",2004-06-01,409029
"187",2004-07-01,446713
"188",2004-08-01,486238
"189",2004-09-01,491108
"190",2004-10-01,440950
"191",2004-11-01,459013
"192",2004-12-01,328144
"193",2005-01-01,371523
"194",2005-02-01,350295
"195",2005-03-01,430520
"196",2005-04-01,451841
"197",2005-05-01,427213
"198",2005-06-01,496929
"199",2005-07-01,513952
"200",2005-08-01,587507
"201",2005-09-01,581708
"202",2005-10-01,508233
"203",2005-11-01,538739
"204",2005-12-01,418822
"205",2006-01-01,482824
"206",2006-02-01,483860
"207",2006-03-01,724724
"208",2006-04-01,613908
"209",2006-05-01,643358
"210",2006-06-01,661342
"211",2006-07-01,654531
"212",2006-08-01,609608
"213",2006-09-01,602251
"214",2006-10-01,587176
"215",2006-11-01,501856
"216",2006-12-01,430789
"217",2007-01-01,492001
"218",2007-02-01,476399
"219",2007-03-01,622062
"220",2007-04-01,583471
"221",2007-05-01,645535
"222",2007-06-01,628729
"223",2007-07-01,683486
"224",2007-08-01,771746
"225",2007-09-01,673526
"226",2007-10-01,816332
"227",2007-11-01,723847
"228",2007-12-01,560614
"229",2008-01-01,849900
"230",2008-02-01,701947
"231",2008-03-01,826658
"232",2008-04-01,916033
"233",2008-05-01,926321
"234",2008-06-01,899281
"235",2008-07-01,1175030
"236",2008-08-01,1069634
"237",2008-09-01,1234272
"238",2008-10-01,1233663
"239",2008-11-01,859919
"240",2008-12-01,685244
"241",2009-01-01,603229
"242",2009-02-01,509255
"243",2009-03-01,627130
"244",2009-04-01,637296
"245",2009-05-01,529064
"246",2009-06-01,558760
"247",2009-07-01,680589
"248",2009-08-01,692692
"249",2009-09-01,800144
"250",2009-10-01,920835
"251",2009-11-01,793398
"252",2009-12-01,729785
"253",2010-01-01,716360
"254",2010-02-01,824899
"255",2010-03-01,1010717
"256",2010-04-01,909686
"257",2010-05-01,1076188
"258",2010-06-01,1124889
"259",2010-07-01,1264099
"260",2010-08-01,1282664
"261",2010-09-01,1299323
"262",2010-10-01,1183945
"263",2010-11-01,1082192
"264",2010-12-01,962711
"265",2011-01-01,1011827
"266",2011-02-01,1065039
"267",2011-03-01,1201633
"268",2011-04-01,1145641
"269",2011-05-01,1312831
"270",2011-06-01,1340783
"271",2011-07-01,1465614
"272",2011-08-01,1412208
"273",2011-09-01,1385976
"274",2011-10-01,1196364
"275",2011-11-01,1266384
"276",2011-12-01,921941
"277",2012-01-01,1234829
"278",2012-02-01,1183912
"279",2012-03-01,1387371
"280",2012-04-01,1122902
"281",2012-05-01,1455964
"282",2012-06-01,1242846
"283",2012-07-01,1562056
"284",2012-08-01,1561038
"285",2012-09-01,1482709
"286",2012-10-01,1444860
"287",2012-11-01,1168169
"288",2012-12-01,854215
"289",2013-01-01,1246549
"290",2013-02-01,1049822
"291",2013-03-01,1274753
"292",2013-04-01,1365898
"293",2013-05-01,1417523
"294",2013-06-01,1331170
"295",2013-07-01,1500365
"296",2013-08-01,1441066
"297",2013-09-01,1513404
"298",2013-10-01,1695609
"299",2013-11-01,1256731
"300",2013-12-01,1050389
"301",2014-01-01,1473215
"302",2014-02-01,1361813
"303",2014-03-01,1216277
"304",2014-04-01,1362562
"305",2014-05-01,1197031
"306",2014-06-01,1133793
"307",2014-07-01,1345773
"308",2014-08-01,1204392
"309",2014-09-01,1381021
"310",2014-10-01,1340012
"311",2014-11-01,1009016
"312",2014-12-01,875164
"313",2015-01-01,1174377
"314",2015-02-01,976366
"315",2015-03-01,1284385
"316",2015-04-01,1075664
"317",2015-05-01,937830
"318",2015-06-01,851827
"319",2015-07-01,882132
"320",2015-08-01,796907
"321",2015-09-01,888697
"322",2015-10-01,779559
"323",2015-11-01,564125
"324",2015-12-01,419918
"325",2016-01-01,631609
"326",2016-02-01,559457
"327",2016-03-01,708827
"328",2016-04-01,558925
"329",2016-05-01,670350
"330",2016-06-01,631520
"331",2016-07-01,633497
"332",2016-08-01,804918
"333",2016-09-01,719472
"334",2016-10-01,698397
"335",2016-11-01,736367
"336",2016-12-01,695263
"337",2017-01-01,853807
"338",2017-02-01,713334
"339",2017-03-01,858185
"340",2017-04-01,817241
"341",2017-05-01,778855
"342",2017-06-01,871438
"343",2017-07-01,927221
"344",2017-08-01,1056240
"345",2017-09-01,953299
"346",2017-10-01,994462
"347",2017-11-01,1038853
"348",2017-12-01,869466
"349",2018-01-01,1260377
"350",2018-02-01,998434
"351",2018-03-01,1210282
"352",2018-04-01,1114143
"353",2018-05-01,1114279
"354",2018-06-01,969166
"355",2018-07-01,987805
"356",2018-08-01,1097411
"357",2018-09-01,1025210
"358",2018-10-01,1086485
"359",2018-11-01,1074850
"360",2018-12-01,761752
"361",2019-01-01,1134703
