"","date","value"
"1",2012-01-01,307.4
"2",2012-04-01,340.3
"3",2012-07-01,185.8
"4",2012-10-01,182.2
"5",2013-01-01,193.2
"6",2013-04-01,182.8
"7",2013-07-01,192.3
"8",2013-10-01,209.1
"9",2014-01-01,226.5
"10",2014-04-01,283.1
"11",2014-07-01,313.2
"12",2014-10-01,374.4
"13",2015-01-01,393.6
"14",2015-04-01,403.8
"15",2015-07-01,420.5
"16",2015-10-01,421.7
"17",2016-01-01,425.4
"18",2016-04-01,431.9
"19",2016-07-01,453.4
"20",2016-10-01,464.3
"21",2017-01-01,477.5
"22",2017-04-01,499.6
"23",2017-07-01,548.9
"24",2017-10-01,590.5
"25",2018-01-01,638.1
"26",2018-04-01,690.2
"27",2018-07-01,769
