"","date","value"
"1",2008-01-01,-1256.55
"2",2008-04-01,-2007.57
"3",2008-07-01,-2048.19
"4",2008-10-01,-746.01
"5",2009-01-01,10.78
"6",2009-04-01,-487.91
"7",2009-07-01,-174.34
"8",2009-10-01,1399.89
"9",2010-01-01,-492.05
"10",2010-04-01,-231.31
"11",2010-07-01,128.94
"12",2010-10-01,2195.39
"13",2011-01-01,-1075.82
"14",2011-04-01,-1420.94
"15",2011-07-01,-1701.26
"16",2011-10-01,-2129.31
"17",2012-01-01,-959.41
"18",2012-04-01,-1529.37
"19",2012-07-01,-1465.65
"20",2012-10-01,-468.4
"21",2013-01-01,-1009.36
"22",2013-04-01,-976.57
"23",2013-07-01,342.69
"24",2013-10-01,1397.02
"25",2014-01-01,-1255.27
"26",2014-04-01,-645.27
"27",2014-07-01,530.64
"28",2014-10-01,2353.56
"29",2015-01-01,-994.79
"30",2015-04-01,-675.66
"31",2015-07-01,421.23
"32",2015-10-01,1745.22
"33",2016-01-01,-810.04
"34",2016-04-01,-844.92
"35",2016-07-01,166.9
"36",2016-10-01,256.09
"37",2017-01-01,-1981.64
"38",2017-04-01,-1937.1
"39",2017-07-01,-976.78
"40",2017-10-01,679.25
"41",2018-01-01,-2552.03
"42",2018-04-01,-1576.89
"43",2018-07-01,-960.32
