"","date","value"
"1",2004-01-01,7.1
"2",2004-02-01,7.05
"3",2004-03-01,6.62
"4",2004-04-01,6.76
"5",2004-05-01,6.59
"6",2004-06-01,6.44
"7",2004-07-01,6.3
"8",2004-08-01,6.02
"9",2004-09-01,6.01
"10",2004-10-01,6.01
"11",2004-11-01,5.91
"12",2004-12-01,5.51
"13",2005-01-01,5.53
"14",2005-02-01,5.46
"15",2005-03-01,5.49
"16",2005-04-01,5.43
"17",2005-05-01,5.61
"18",2005-06-01,5.38
"19",2005-07-01,5.33
"20",2005-08-01,5.67
"21",2005-09-01,5.74
"22",2005-10-01,6.1
"23",2005-11-01,6.2
"24",2005-12-01,6.04
"25",2006-01-01,6.24
"26",2006-02-01,6.28
"27",2006-03-01,6.54
"28",2006-04-01,6.7
"29",2006-05-01,6.73
"30",2006-06-01,6.53
"31",2006-07-01,6.52
"32",2006-08-01,6.44
"33",2006-09-01,6.29
"34",2006-10-01,6.29
"35",2006-11-01,5.81
"36",2006-12-01,5.24
"37",2007-01-01,5.21
"38",2007-02-01,5.15
"39",2007-03-01,5.09
"40",2007-04-01,5.19
"41",2007-05-01,5.39
"42",2007-06-01,4.98
"43",2007-07-01,4.96
"44",2007-08-01,4.94
"45",2007-09-01,4.86
"46",2007-10-01,4.78
"47",2007-11-01,4.85
"48",2007-12-01,4.77
"49",2008-01-01,4.88
"50",2008-02-01,4.93
"51",2008-03-01,4.92
"52",2008-04-01,5.02
"53",2008-05-01,5.38
"54",2008-06-01,5.27
"55",2008-07-01,5.37
"56",2008-08-01,5.49
"57",2008-09-01,5.42
"58",2008-10-01,5.71
"59",2008-11-01,5.87
"60",2008-12-01,5.95
"61",2009-01-01,6.44
"62",2009-02-01,6.67
"63",2009-03-01,6.86
"64",2009-04-01,7
"65",2009-05-01,7.18
"66",2009-06-01,7.24
"67",2009-07-01,7.32
"68",2009-08-01,7.42
"69",2009-09-01,7.37
"70",2009-10-01,7.25
"71",2009-11-01,7.18
"72",2009-12-01,6.71
"73",2010-01-01,6.8
"74",2010-02-01,6.76
"75",2010-03-01,6.53
"76",2010-04-01,6.45
"77",2010-05-01,6.53
"78",2010-06-01,6.27
"79",2010-07-01,6.15
"80",2010-08-01,5.9
"81",2010-09-01,5.72
"82",2010-10-01,5.72
"83",2010-11-01,5.42
"84",2010-12-01,5.16
"85",2011-01-01,5.25
"86",2011-02-01,4.58
"87",2011-03-01,4.66
"88",2011-04-01,4.7
"89",2011-05-01,4.86
"90",2011-06-01,4.82
"91",2011-07-01,4.85
"92",2011-08-01,4.92
"93",2011-09-01,5.02
"94",2011-10-01,5.27
"95",2011-11-01,6.03
"96",2011-12-01,6.04
"97",2012-01-01,5.43
"98",2012-02-01,5.77
"99",2012-03-01,5.7
"100",2012-04-01,5.77
"101",2012-05-01,5.79
"102",2012-06-01,5.69
"103",2012-07-01,5.62
"104",2012-08-01,5.52
"105",2012-09-01,5.47
"106",2012-10-01,5.43
"107",2012-11-01,5.37
"108",2012-12-01,5.36
"109",2013-01-01,5.24
"110",2013-02-01,5.2
"111",2013-03-01,5.37
"112",2013-04-01,5.34
"113",2013-05-01,5.44
"114",2013-06-01,5.33
"115",2013-07-01,5.25
"116",2013-08-01,5.21
"117",2013-09-01,5.24
"118",2013-10-01,5.2
"119",2013-11-01,5.15
"120",2013-12-01,5.03
"121",2014-01-01,4.87
"122",2014-02-01,4.87
"123",2014-03-01,4.91
"124",2014-04-01,4.88
"125",2014-05-01,4.87
"126",2014-06-01,4.73
"127",2014-07-01,4.72
"128",2014-08-01,4.66
"129",2014-09-01,4.48
"130",2014-10-01,4.49
"131",2014-11-01,4.45
"132",2014-12-01,4.22
"133",2015-01-01,4.3
"134",2015-02-01,4.46
"135",2015-03-01,4.27
"136",2015-04-01,4.28
"137",2015-05-01,4.4
"138",2015-06-01,4.22
"139",2015-07-01,4.29
"140",2015-08-01,4.37
"141",2015-09-01,4.45
"142",2015-10-01,4.56
"143",2015-11-01,4.66
"144",2015-12-01,4.69
"145",2016-01-01,4.75
"146",2016-02-01,4.88
"147",2016-03-01,4.79
"148",2016-04-01,4.96
"149",2016-05-01,4.98
"150",2016-06-01,4.6
"151",2016-07-01,4.4
"152",2016-08-01,4.43
"153",2016-09-01,4.49
"154",2016-10-01,4.61
"155",2016-11-01,4.52
"156",2016-12-01,4.34
"157",2017-01-01,4.33
"158",2017-02-01,4.36
"159",2017-03-01,4.34
"160",2017-04-01,4.45
"161",2017-05-01,4.48
"162",2017-06-01,4.14
"163",2017-07-01,4.27
"164",2017-08-01,4.27
"165",2017-09-01,4.27
"166",2017-10-01,4.23
"167",2017-11-01,4.12
"168",2017-12-01,3.97
"169",2018-01-01,4.14
"170",2018-02-01,4.07
"171",2018-03-01,4.06
"172",2018-04-01,3.97
"173",2018-05-01,3.95
"174",2018-06-01,3.82
"175",2018-07-01,3.82
"176",2018-08-01,3.72
"177",2018-09-01,3.7
"178",2018-10-01,3.72
"179",2018-11-01,3.65
"180",2018-12-01,3.58
"181",2019-01-01,3.54
