"","date","value"
"1",2004-01-01,35.34
"2",2004-02-01,35.4
"3",2004-03-01,35.31
"4",2004-04-01,36.98
"5",2004-05-01,38.41
"6",2004-06-01,39.5
"7",2004-07-01,39.89
"8",2004-08-01,38.55
"9",2004-09-01,38.8
"10",2004-10-01,39.9
"11",2004-11-01,39.65
"12",2004-12-01,42.79
"13",2005-01-01,40.6
"14",2005-02-01,44.51
"15",2005-03-01,45.44
"16",2005-04-01,45.74
"17",2005-05-01,46.4
"18",2005-06-01,46.44
"19",2005-07-01,47.21
"20",2005-08-01,47.6
"21",2005-09-01,46.6
"22",2005-10-01,47.69
"23",2005-11-01,47.97
"24",2005-12-01,50.18
"25",2006-01-01,49.86
"26",2006-02-01,50.9
"27",2006-03-01,50.7
"28",2006-04-01,52.24
"29",2006-05-01,53.28
"30",2006-06-01,52.79
"31",2006-07-01,56.3
"32",2006-08-01,59.41
"33",2006-09-01,62.51
"34",2006-10-01,63.44
"35",2006-11-01,65.34
"36",2006-12-01,65.18
"37",2007-01-01,63.6
"38",2007-02-01,64.06
"39",2007-03-01,65.96
"40",2007-04-01,67.32
"41",2007-05-01,67.36
"42",2007-06-01,66.37
"43",2007-07-01,65.9
"44",2007-08-01,67.41
"45",2007-09-01,67.27
"46",2007-10-01,68.45
"47",2007-11-01,69.93
"48",2007-12-01,68.66
"49",2008-01-01,71.45
"50",2008-02-01,69.22
"51",2008-03-01,70.4
"52",2008-04-01,72.03
"53",2008-05-01,72.28
"54",2008-06-01,72.48
"55",2008-07-01,73.2
"56",2008-08-01,70.47
"57",2008-09-01,72.21
"58",2008-10-01,70.51
"59",2008-11-01,69.04
"60",2008-12-01,66.9
"61",2009-01-01,69.24
"62",2009-02-01,70.9
"63",2009-03-01,71.73
"64",2009-04-01,68.92
"65",2009-05-01,70.66
"66",2009-06-01,73.39
"67",2009-07-01,72.34
"68",2009-08-01,73.32
"69",2009-09-01,76.57
"70",2009-10-01,73.58
"71",2009-11-01,75.42
"72",2009-12-01,73.52
"73",2010-01-01,77.74
"74",2010-02-01,80.04
"75",2010-03-01,83.52
"76",2010-04-01,79.41
"77",2010-05-01,80.99
"78",2010-06-01,80.86
"79",2010-07-01,82.3
"80",2010-08-01,84.24
"81",2010-09-01,85.04
"82",2010-10-01,85.68
"83",2010-11-01,85.31
"84",2010-12-01,85.07
"85",2011-01-01,86.57
"86",2011-02-01,85.74
"87",2011-03-01,85.98
"88",2011-04-01,85.84
"89",2011-05-01,86.33
"90",2011-06-01,86.52
"91",2011-07-01,87.12
"92",2011-08-01,87.54
"93",2011-09-01,86.07
"94",2011-10-01,86.42
"95",2011-11-01,87.88
"96",2011-12-01,89.62
"97",2012-01-01,90
"98",2012-02-01,90.19
"99",2012-03-01,90.75
"100",2012-04-01,92.01
"101",2012-05-01,92.54
"102",2012-06-01,97.35
"103",2012-07-01,95.96
"104",2012-08-01,98.21
"105",2012-09-01,93.44
"106",2012-10-01,96.97
"107",2012-11-01,93.84
"108",2012-12-01,96.41
"109",2013-01-01,94.68
"110",2013-02-01,96.71
"111",2013-03-01,97.46
"112",2013-04-01,98.72
"113",2013-05-01,98.2
"114",2013-06-01,97.93
"115",2013-07-01,96.52
"116",2013-08-01,96.28
"117",2013-09-01,97.18
"118",2013-10-01,97.25
"119",2013-11-01,97.79
"120",2013-12-01,98.7
"121",2014-01-01,98.46
"122",2014-02-01,97.21
"123",2014-03-01,98.08
"124",2014-04-01,98.02
"125",2014-05-01,102.6
"126",2014-06-01,98.29
"127",2014-07-01,99.47
"128",2014-08-01,98.81
"129",2014-09-01,101.07
"130",2014-10-01,105.5
"131",2014-11-01,105.74
"132",2014-12-01,98.32
"133",2015-01-01,97.48
"134",2015-02-01,95.97
"135",2015-03-01,95.13
"136",2015-04-01,94.66
"137",2015-05-01,93.05
"138",2015-06-01,92
"139",2015-07-01,90.02
"140",2015-08-01,89.26
"141",2015-09-01,87.76
"142",2015-10-01,86.35
"143",2015-11-01,88.45
"144",2015-12-01,84.88
"145",2016-01-01,85.46
"146",2016-02-01,85.61
"147",2016-03-01,82.25
"148",2016-04-01,80.78
"149",2016-05-01,80.7
"150",2016-06-01,80.37
"151",2016-07-01,79.78
"152",2016-08-01,77.8
"153",2016-09-01,75.6
"154",2016-10-01,78.87
"155",2016-11-01,76.74
"156",2016-12-01,79.17
"157",2017-01-01,81.05
"158",2017-02-01,80.75
"159",2017-03-01,81.85
"160",2017-04-01,83.57
"161",2017-05-01,83.39
"162",2017-06-01,85.04
"163",2017-07-01,86.27
"164",2017-08-01,87.15
"165",2017-09-01,86.99
"166",2017-10-01,88.15
"167",2017-11-01,88.44
"168",2017-12-01,89.35
"169",2018-01-01,89.33
"170",2018-02-01,90.85
"171",2018-03-01,91.57
"172",2018-04-01,91
"173",2018-05-01,91.38
"174",2018-06-01,90.05
"175",2018-07-01,90.66
"176",2018-08-01,92.65
"177",2018-09-01,94.42
"178",2018-10-01,93.31
"179",2018-11-01,96.96
"180",2018-12-01,93.79
