"","date","value"
"1",2002-01-01,99.31
"2",2002-02-01,101.78
"3",2002-03-01,99.86
"4",2002-04-01,99.85
"5",2002-05-01,99.11
"6",2002-06-01,99.38
"7",2002-07-01,100
"8",2002-08-01,98.61
"9",2002-09-01,99.51
"10",2002-10-01,101.19
"11",2002-11-01,101.08
"12",2002-12-01,101.17
"13",2003-01-01,100.99
"14",2003-02-01,100.31
"15",2003-03-01,100.29
"16",2003-04-01,100.06
"17",2003-05-01,98.33
"18",2003-06-01,100.47
"19",2003-07-01,105.05
"20",2003-08-01,103.24
"21",2003-09-01,104.46
"22",2003-10-01,104.36
"23",2003-11-01,106.05
"24",2003-12-01,105.92
"25",2004-01-01,106.66
"26",2004-02-01,105.5
"27",2004-03-01,107.08
"28",2004-04-01,108.54
"29",2004-05-01,109.1
"30",2004-06-01,111.03
"31",2004-07-01,110.75
"32",2004-08-01,111.33
"33",2004-09-01,112.25
"34",2004-10-01,112.59
"35",2004-11-01,114.32
"36",2004-12-01,115.33
"37",2005-01-01,113.84
"38",2005-02-01,117.22
"39",2005-03-01,117.99
"40",2005-04-01,119.75
"41",2005-05-01,122.38
"42",2005-06-01,123.9
"43",2005-07-01,118.76
"44",2005-08-01,117.47
"45",2005-09-01,119.33
"46",2005-10-01,121.54
"47",2005-11-01,119.12
"48",2005-12-01,120.09
"49",2006-01-01,121.76
"50",2006-02-01,127.33
"51",2006-03-01,125.01
"52",2006-04-01,124.89
"53",2006-05-01,124.82
"54",2006-06-01,124.27
"55",2006-07-01,125.27
"56",2006-08-01,124.83
"57",2006-09-01,125.93
"58",2006-10-01,124.54
"59",2006-11-01,127.28
"60",2006-12-01,127.15
"61",2007-01-01,127.68
"62",2007-02-01,128.04
"63",2007-03-01,128.44
"64",2007-04-01,129.88
"65",2007-05-01,130.07
"66",2007-06-01,130.59
"67",2007-07-01,130.26
"68",2007-08-01,132.3
"69",2007-09-01,131.77
"70",2007-10-01,132.46
"71",2007-11-01,133.37
"72",2007-12-01,135.45
"73",2008-01-01,139.47
"74",2008-02-01,134.65
"75",2008-03-01,134.94
"76",2008-04-01,133.36
"77",2008-05-01,136.21
"78",2008-06-01,136.22
"79",2008-07-01,137.65
"80",2008-08-01,137.54
"81",2008-09-01,137.8
"82",2008-10-01,138.24
"83",2008-11-01,133.61
"84",2008-12-01,129.42
"85",2009-01-01,128.61
"86",2009-02-01,130.93
"87",2009-03-01,129.95
"88",2009-04-01,126.12
"89",2009-05-01,129.76
"90",2009-06-01,130.97
"91",2009-07-01,132.92
"92",2009-08-01,133.47
"93",2009-09-01,135
"94",2009-10-01,137.3
"95",2009-11-01,137.55
"96",2009-12-01,135.64
"97",2010-01-01,143.75
"98",2010-02-01,144.26
"99",2010-03-01,146.77
"100",2010-04-01,143.64
"101",2010-05-01,142.62
"102",2010-06-01,144.44
"103",2010-07-01,143.32
"104",2010-08-01,145.25
"105",2010-09-01,144.03
"106",2010-10-01,144.14
"107",2010-11-01,146.76
"108",2010-12-01,146.75
"109",2011-01-01,148.45
"110",2011-02-01,148.04
"111",2011-03-01,148.06
"112",2011-04-01,149.31
"113",2011-05-01,151.54
"114",2011-06-01,150.04
"115",2011-07-01,154.57
"116",2011-08-01,151.47
"117",2011-09-01,152.68
"118",2011-10-01,153.57
"119",2011-11-01,151.87
"120",2011-12-01,154.07
"121",2012-01-01,151.21
"122",2012-02-01,149.04
"123",2012-03-01,150.28
"124",2012-04-01,152.1
"125",2012-05-01,151.58
"126",2012-06-01,152.38
"127",2012-07-01,150.51
