"","date","value"
"1",2004-01-01,1.96
"2",2004-02-01,1.83
"3",2004-03-01,1.93
"4",2004-04-01,2
"5",2004-05-01,2.07
"6",2004-06-01,1.23
"7",2004-07-01,1.36
"8",2004-08-01,1.37
"9",2004-09-01,1.46
"10",2004-10-01,1.36
"11",2004-11-01,1.39
"12",2004-12-01,1.27
"13",2005-01-01,1.32
"14",2005-02-01,1.7
"15",2005-03-01,1.85
"16",2005-04-01,1.84
"17",2005-05-01,1.75
"18",2005-06-01,1.64
"19",2005-07-01,1.63
"20",2005-08-01,1.78
"21",2005-09-01,1.8
"22",2005-10-01,1.84
"23",2005-11-01,1.77
"24",2005-12-01,1.37
"25",2006-01-01,1.5
"26",2006-02-01,1.56
"27",2006-03-01,1.65
"28",2006-04-01,1.77
"29",2006-05-01,1.86
"30",2006-06-01,1.84
"31",2006-07-01,1.82
"32",2006-08-01,1.87
"33",2006-09-01,1.88
"34",2006-10-01,1.99
"35",2006-11-01,1.94
"36",2006-12-01,2.11
"37",2007-01-01,2.05
"38",2007-02-01,1.99
"39",2007-03-01,1.93
"40",2007-04-01,1.92
"41",2007-05-01,1.95
"42",2007-06-01,1.87
"43",2007-07-01,1.86
"44",2007-08-01,1.83
"45",2007-09-01,1.83
"46",2007-10-01,1.7
"47",2007-11-01,1.59
"48",2007-12-01,1.65
"49",2008-01-01,2.11
"50",2008-02-01,2.1
"51",2008-03-01,2.01
"52",2008-04-01,2.53
"53",2008-05-01,2.62
"54",2008-06-01,2.34
"55",2008-07-01,2.57
"56",2008-08-01,2.41
"57",2008-09-01,2.25
"58",2008-10-01,2.52
"59",2008-11-01,2.64
"60",2008-12-01,2.65
"61",2009-01-01,2.23
"62",2009-02-01,2.89
"63",2009-03-01,3.02
"64",2009-04-01,2.83
"65",2009-05-01,3.14
"66",2009-06-01,3.82
"67",2009-07-01,3.94
"68",2009-08-01,4.32
"69",2009-09-01,4.29
"70",2009-10-01,4.14
"71",2009-11-01,4.11
"72",2009-12-01,3.91
"73",2010-01-01,3.82
"74",2010-02-01,4.18
"75",2010-03-01,3.64
"76",2010-04-01,3.69
"77",2010-05-01,3.57
"78",2010-06-01,3.47
"79",2010-07-01,3.18
"80",2010-08-01,2.94
"81",2010-09-01,3.1
"82",2010-10-01,2.98
"83",2010-11-01,2.8
"84",2010-12-01,2.58
"85",2011-01-01,3.14
"86",2011-02-01,3.14
"87",2011-03-01,3.09
"88",2011-04-01,2.9
"89",2011-05-01,2.93
"90",2011-06-01,2.35
"91",2011-07-01,2.35
"92",2011-08-01,2.33
"93",2011-09-01,2.25
"94",2011-10-01,2.26
"95",2011-11-01,2.28
"96",2011-12-01,2.45
"97",2012-01-01,2.73
"98",2012-02-01,2.82
"99",2012-03-01,2.73
"100",2012-04-01,3.35
"101",2012-05-01,3.41
"102",2012-06-01,4.96
"103",2012-07-01,4.26
"104",2012-08-01,4.62
"105",2012-09-01,4.01
"106",2012-10-01,4.03
"107",2012-11-01,3.18
"108",2012-12-01,3.08
"109",2013-01-01,3.08
"110",2013-02-01,3.13
"111",2013-03-01,3.18
"112",2013-04-01,3.2
"113",2013-05-01,2.93
"114",2013-06-01,2.94
"115",2013-07-01,2.94
"116",2013-08-01,2.96
"117",2013-09-01,2.76
"118",2013-10-01,2.75
"119",2013-11-01,2.85
"120",2013-12-01,3
"121",2014-01-01,3
"122",2014-02-01,3.19
"123",2014-03-01,2.93
"124",2014-04-01,2.83
"125",2014-05-01,2.84
"126",2014-06-01,2.79
"127",2014-07-01,2.77
"128",2014-08-01,2.97
"129",2014-09-01,2.71
"130",2014-10-01,2.71
"131",2014-11-01,2.44
"132",2014-12-01,2.43
"133",2015-01-01,2.54
"134",2015-02-01,2.66
"135",2015-03-01,2.7
"136",2015-04-01,2.9
"137",2015-05-01,3.3
"138",2015-06-01,3.49
"139",2015-07-01,3.96
"140",2015-08-01,4.69
"141",2015-09-01,4.66
"142",2015-10-01,4.19
"143",2015-11-01,4.07
"144",2015-12-01,4.15
"145",2016-01-01,4.53
"146",2016-02-01,4.62
"147",2016-03-01,3.9
"148",2016-04-01,5.44
"149",2016-05-01,5.68
"150",2016-06-01,5.18
"151",2016-07-01,5.47
"152",2016-08-01,5.45
"153",2016-09-01,5.61
"154",2016-10-01,5.64
"155",2016-11-01,5.33
"156",2016-12-01,5.24
"157",2017-01-01,4.59
"158",2017-02-01,5.18
"159",2017-03-01,5.3
"160",2017-04-01,5.51
"161",2017-05-01,5.2
"162",2017-06-01,5.02
"163",2017-07-01,5.15
"164",2017-08-01,4.97
"165",2017-09-01,4.74
"166",2017-10-01,4.74
"167",2017-11-01,4.84
"168",2017-12-01,4.74
"169",2018-01-01,4.94
"170",2018-02-01,4.59
"171",2018-03-01,4.39
"172",2018-04-01,4.53
"173",2018-05-01,3.84
"174",2018-06-01,3.27
"175",2018-07-01,3.4
"176",2018-08-01,3.42
"177",2018-09-01,3.28
"178",2018-10-01,3.09
"179",2018-11-01,2.68
"180",2018-12-01,2.46
"181",2019-01-01,2.75
