"","date","value"
"1",2011-01-01,83.12
"2",2011-02-01,83.61
"3",2011-03-01,86.61
"4",2011-04-01,86.94
"5",2011-05-01,90.19
"6",2011-06-01,89.85
"7",2011-07-01,91.73
"8",2011-08-01,95.9
"9",2011-09-01,92.43
"10",2011-10-01,93.18
"11",2011-11-01,95.27
"12",2011-12-01,102.93
"13",2012-01-01,88.71
"14",2012-02-01,88.44
"15",2012-03-01,94.22
"16",2012-04-01,91.76
"17",2012-05-01,96.46
"18",2012-06-01,95.81
"19",2012-07-01,94.54
"20",2012-08-01,97.57
"21",2012-09-01,92.69
"22",2012-10-01,100.02
"23",2012-11-01,98.94
"24",2012-12-01,101.75
"25",2013-01-01,91.79
"26",2013-02-01,88.55
"27",2013-03-01,95.7
"28",2013-04-01,99.13
"29",2013-05-01,100.01
"30",2013-06-01,99.16
"31",2013-07-01,101.42
"32",2013-08-01,99.14
"33",2013-09-01,97.62
"34",2013-10-01,102.24
"35",2013-11-01,101.9
"36",2013-12-01,104.5
"37",2014-01-01,96.73
"38",2014-02-01,97.99
"39",2014-03-01,98.88
"40",2014-04-01,100.32
"41",2014-05-01,101.95
"42",2014-06-01,95.86
"43",2014-07-01,99.26
"44",2014-08-01,101.36
"45",2014-09-01,101.74
"46",2014-10-01,104.08
"47",2014-11-01,100.48
"48",2014-12-01,101.35
"49",2015-01-01,93.83
"50",2015-02-01,92.86
"51",2015-03-01,99.87
"52",2015-04-01,95.08
"53",2015-05-01,97.52
"54",2015-06-01,93.69
"55",2015-07-01,95.22
"56",2015-08-01,98.63
"57",2015-09-01,95.19
"58",2015-10-01,96.42
"59",2015-11-01,94.88
"60",2015-12-01,96.68
"61",2016-01-01,87.94
"62",2016-02-01,87.04
"63",2016-03-01,92.71
"64",2016-04-01,89.36
"65",2016-05-01,90.41
"66",2016-06-01,88.48
"67",2016-07-01,87.88
"68",2016-08-01,87.84
"69",2016-09-01,85.48
"70",2016-10-01,84.47
"71",2016-11-01,84.94
"72",2016-12-01,87.35
"73",2017-01-01,76.07
"74",2017-02-01,76.18
"75",2017-03-01,83.29
"76",2017-04-01,79.49
"77",2017-05-01,83.45
"78",2017-06-01,82.77
"79",2017-07-01,82.56
"80",2017-08-01,83.25
"81",2017-09-01,79.56
"82",2017-10-01,80.25
"83",2017-11-01,83.22
"84",2017-12-01,86.04
"85",2018-01-01,72.04
"86",2018-02-01,73.11
"87",2018-03-01,80.02
"88",2018-04-01,78.82
"89",2018-05-01,77.96
"90",2018-06-01,78.94
"91",2018-07-01,78.54
"92",2018-08-01,83.88
"93",2018-09-01,77.79
"94",2018-10-01,80.63
"95",2018-11-01,79.79
"96",2018-12-01,83.95
