"","date","value"
"1",2004-01-01,12156
"2",2004-02-01,12127
"3",2004-03-01,12675
"4",2004-04-01,12831
"5",2004-05-01,13316
"6",2004-06-01,13572
"7",2004-07-01,13724
"8",2004-08-01,13815
"9",2004-09-01,13992
"10",2004-10-01,14251
"11",2004-11-01,14453
"12",2004-12-01,14627
"13",2005-01-01,14796
"14",2005-02-01,14972
"15",2005-03-01,15190
"16",2005-04-01,15524
"17",2005-05-01,15718
"18",2005-06-01,16182
"19",2005-07-01,16727
"20",2005-08-01,16936
"21",2005-09-01,17069
"22",2005-10-01,17175
"23",2005-11-01,17354
"24",2005-12-01,18043
"25",2006-01-01,18229
"26",2006-02-01,18567
"27",2006-03-01,18722
"28",2006-04-01,19080
"29",2006-05-01,19672
"30",2006-06-01,20262
"31",2006-07-01,20718
"32",2006-08-01,21114
"33",2006-09-01,21858
"34",2006-10-01,22304
"35",2006-11-01,22921
"36",2006-12-01,23140
"37",2007-01-01,23420
"38",2007-02-01,23842
"39",2007-03-01,24048
"40",2007-04-01,24619
"41",2007-05-01,25243
"42",2007-06-01,25887
"43",2007-07-01,26474
"44",2007-08-01,27194
"45",2007-09-01,27866
"46",2007-10-01,28711
"47",2007-11-01,29464
"48",2007-12-01,30458
"49",2008-01-01,30917
"50",2008-02-01,31784
"51",2008-03-01,32312
"52",2008-04-01,33082
"53",2008-05-01,34123
"54",2008-06-01,35196
"55",2008-07-01,36111
"56",2008-08-01,37241
"57",2008-09-01,38400
"58",2008-10-01,39942
"59",2008-11-01,40840
"60",2008-12-01,41302
"61",2009-01-01,41366
"62",2009-02-01,41279
"63",2009-03-01,41478
"64",2009-04-01,42186
"65",2009-05-01,42839
"66",2009-06-01,43401
"67",2009-07-01,44283
"68",2009-08-01,45036
"69",2009-09-01,45619
"70",2009-10-01,46873
"71",2009-11-01,48255
"72",2009-12-01,49251
"73",2010-01-01,49555
"74",2010-02-01,49664
"75",2010-03-01,49956
"76",2010-04-01,51046
"77",2010-05-01,52180
"78",2010-06-01,53668
"79",2010-07-01,54672
"80",2010-08-01,56469
"81",2010-09-01,58043
"82",2010-10-01,59129
"83",2010-11-01,60612
"84",2010-12-01,62600
"85",2011-01-01,62868
"86",2011-02-01,63149
"87",2011-03-01,64277
"88",2011-04-01,65235
"89",2011-05-01,66350
"90",2011-06-01,68007
"91",2011-07-01,68805
"92",2011-08-01,69843
"93",2011-09-01,72221
"94",2011-10-01,73292
"95",2011-11-01,74515
"96",2011-12-01,76182
"97",2012-01-01,76076
"98",2012-02-01,76479
"99",2012-03-01,77202
"100",2012-04-01,78094
"101",2012-05-01,79403
"102",2012-06-01,80895
"103",2012-07-01,82001
"104",2012-08-01,83393
"105",2012-09-01,84636
"106",2012-10-01,85859
"107",2012-11-01,86875
"108",2012-12-01,90004
"109",2013-01-01,89828
"110",2013-02-01,90006
"111",2013-03-01,90457
"112",2013-04-01,91713
"113",2013-05-01,93416
"114",2013-06-01,95036
"115",2013-07-01,95784
"116",2013-08-01,97457
"117",2013-09-01,99225
"118",2013-10-01,100576
"119",2013-11-01,101526
"120",2013-12-01,103334
"121",2014-01-01,103289
"122",2014-02-01,103989
"123",2014-03-01,104226
"124",2014-04-01,105234
"125",2014-05-01,106195
"126",2014-06-01,107341
"127",2014-07-01,107512
"128",2014-08-01,107979
"129",2014-09-01,108631
"130",2014-10-01,109933
"131",2014-11-01,111331
"132",2014-12-01,113527
"133",2015-01-01,113354
"134",2015-02-01,113183
"135",2015-03-01,113663
"136",2015-04-01,114115
"137",2015-05-01,114436
"138",2015-06-01,115389
"139",2015-07-01,115681
"140",2015-08-01,116277
"141",2015-09-01,117609
"142",2015-10-01,117516
"143",2015-11-01,117697
"144",2015-12-01,118698
"145",2016-01-01,118160
"146",2016-02-01,117580
"147",2016-03-01,116983
"148",2016-04-01,116874
"149",2016-05-01,116309
"150",2016-06-01,116722
"151",2016-07-01,116186
"152",2016-08-01,116239
"153",2016-09-01,116113
"154",2016-10-01,115675
"155",2016-11-01,115687
"156",2016-12-01,116130
"157",2017-01-01,115119
"158",2017-02-01,115100
"159",2017-03-01,115144
"160",2017-04-01,115290
"161",2017-05-01,115317
"162",2017-06-01,116228
"163",2017-07-01,116031
"164",2017-08-01,116630
"165",2017-09-01,117244
"166",2017-10-01,117880
"167",2017-11-01,118263
"168",2017-12-01,118899
"169",2018-01-01,118464
"170",2018-02-01,118405
"171",2018-03-01,119551
"172",2018-04-01,120041
"173",2018-05-01,121193
"174",2018-06-01,122040
"175",2018-07-01,122053
"176",2018-08-01,122888
"177",2018-09-01,123915
"178",2018-10-01,124622
"179",2018-11-01,126456
"180",2018-12-01,128078
"181",2019-01-01,128005
