"","date","value"
"1",1991-01-01,40299000
"2",1991-02-01,47994000
"3",1991-03-01,63669000
"4",1991-04-01,73588000
"5",1991-05-01,130901000
"6",1991-06-01,131021000
"7",1991-07-01,153670000
"8",1991-08-01,184485000
"9",1991-09-01,221672000
"10",1991-10-01,272339000
"11",1991-11-01,341619000
"12",1991-12-01,471333000
"13",1992-01-01,97831000
"14",1992-02-01,118492000
"15",1992-03-01,166923000
"16",1992-04-01,196563000
"17",1992-05-01,360023000
"18",1992-06-01,386206000
"19",1992-07-01,460836000
"20",1992-08-01,564581000
"21",1992-09-01,672752000
"22",1992-10-01,911106000
"23",1992-11-01,1108621000
"24",1992-12-01,1468586000
"25",1993-01-01,2028742
"26",1993-02-01,2516152
"27",1993-03-01,2968997
"28",1993-04-01,3796760
"29",1993-05-01,4928066
"30",1993-06-01,8853467
"31",1993-07-01,9005902
"32",1993-08-01,10872838
"33",1993-09-01,13491677
"34",1993-10-01,19748788
"35",1993-11-01,33034131
"36",1993-12-01,47647333
"37",1994-01-01,59963697
"38",1994-02-01,79389687
"39",1994-03-01,99370606
"40",1994-04-01,127466303
"41",1994-05-01,232144747
"42",1994-06-01,312676848
"43",1994-07-01,145910
"44",1994-08-01,148771
"45",1994-09-01,153396
"46",1994-10-01,160450
"47",1994-11-01,180487
"48",1994-12-01,191857
"49",1995-01-01,220206
"50",1995-02-01,241623
"51",1995-03-01,190705
"52",1995-04-01,214143
"53",1995-05-01,218295
"54",1995-06-01,288391
"55",1995-07-01,239323
"56",1995-08-01,211079
"57",1995-09-01,214577
"58",1995-10-01,217471
"59",1995-11-01,222604
"60",1995-12-01,232053
"61",1996-01-01,247828
"62",1996-02-01,252111
"63",1996-03-01,219932
"64",1996-04-01,383062
"65",1996-05-01,248393
"66",1996-06-01,237638
"67",1996-07-01,245397
"68",1996-08-01,225796
"69",1996-09-01,238485
"70",1996-10-01,222146
"71",1996-11-01,237638
"72",1996-12-01,315762
"73",1997-01-01,359937
"74",1997-02-01,275747
"75",1997-03-01,246287
"76",1997-04-01,315617
"77",1997-05-01,318277
"78",1997-06-01,250496
"79",1997-07-01,277911
"80",1997-08-01,290744
"81",1997-09-01,343570
"82",1997-10-01,317603
"83",1997-11-01,329042
"84",1997-12-01,310882
"85",1998-01-01,440155
"86",1998-02-01,383837
"87",1998-03-01,340267
"88",1998-04-01,397849
"89",1998-05-01,377463
"90",1998-06-01,287422
"91",1998-07-01,300179
"92",1998-08-01,378679
"93",1998-09-01,360338
"94",1998-10-01,310893
"95",1998-11-01,323187
"96",1998-12-01,356669
"97",1999-01-01,415563
"98",1999-02-01,422487
"99",1999-03-01,462973
"100",1999-04-01,408250
"101",1999-05-01,435694
"102",1999-06-01,291938
"103",1999-07-01,318359
"104",1999-08-01,384121
"105",1999-09-01,341388
"106",1999-10-01,394791
"107",1999-11-01,389788
"108",1999-12-01,436372
"109",2000-01-01,456352
"110",2000-02-01,444808
"111",2000-03-01,471228
"112",2000-04-01,488197
"113",2000-05-01,468943
"114",2000-06-01,378803
"115",2000-07-01,380153
"116",2000-08-01,435815
"117",2000-09-01,426436
"118",2000-10-01,454387
"119",2000-11-01,476805
"120",2000-12-01,524153
"121",2001-01-01,602111
"122",2001-02-01,502504
"123",2001-03-01,450306
"124",2001-04-01,517683
"125",2001-05-01,576990
"126",2001-06-01,501485
"127",2001-07-01,474418
"128",2001-08-01,488125
"129",2001-09-01,518870
"130",2001-10-01,499284
"131",2001-11-01,519525
"132",2001-12-01,626847
"133",2002-01-01,668873
"134",2002-02-01,782748
"135",2002-03-01,603061
"136",2002-04-01,630931
"137",2002-05-01,716741
"138",2002-06-01,518478
"139",2002-07-01,568164
"140",2002-08-01,532572
"141",2002-09-01,583878
"142",2002-10-01,760175
"143",2002-11-01,671079
"144",2002-12-01,669504
"145",2003-01-01,718479
"146",2003-02-01,750317
"147",2003-03-01,648710
"148",2003-04-01,620818
"149",2003-05-01,853329
"150",2003-06-01,609822
"151",2003-07-01,524064
"152",2003-08-01,667351
"153",2003-09-01,582315
"154",2003-10-01,601008
