"","date","value"
"1",1989-01-01,43547000
"2",1989-02-01,25189652
"3",1989-03-01,24368456
"4",1989-04-01,23875755
"5",1989-05-01,21373854
"6",1989-06-01,32041867
"7",1989-07-01,16026889
"8",1989-08-01,17064084
"9",1989-09-01,7091875
"10",1989-10-01,10644745
"11",1989-11-01,16798877
"12",1989-12-01,27521163
"13",1990-01-01,12764420
"14",1990-02-01,13028142
"15",1990-03-01,9130029
"16",1990-04-01,14209523
"17",1990-05-01,33241245
"18",1990-06-01,15948262
"19",1990-07-01,29023754
"20",1990-08-01,33615751
"21",1990-09-01,23929863
"22",1990-10-01,31984935
"23",1990-11-01,20776528
"24",1990-12-01,29918098
"25",1991-01-01,32084073
"26",1991-02-01,29547614
"27",1991-03-01,30446063
"28",1991-04-01,39572999
"29",1991-05-01,44612836
"30",1991-06-01,44153040
"31",1991-07-01,27526248
"32",1991-08-01,50123543
"33",1991-09-01,31689339
"34",1991-10-01,40087830
"35",1991-11-01,24384227
"36",1991-12-01,34481274
"37",1992-01-01,45804561
"38",1992-02-01,28880403
"39",1992-03-01,38962289
"40",1992-04-01,29939918
"41",1992-05-01,26951040
"42",1992-06-01,33864101
"43",1992-07-01,50879977
"44",1992-08-01,41709063
"45",1992-09-01,27219668
"46",1992-10-01,41192259
"47",1992-11-01,40411412
"48",1992-12-01,36457204
"49",1993-01-01,35589494
"50",1993-02-01,38935282
"51",1993-03-01,47131723
"52",1993-04-01,31585537
"53",1993-05-01,38906987
"54",1993-06-01,28739657
"55",1993-07-01,31271007
"56",1993-08-01,27023666
"57",1993-09-01,24469334
"58",1993-10-01,35289250
"59",1993-11-01,24505320
"60",1993-12-01,29513983
"61",1994-01-01,18686988
"62",1994-02-01,19619181
"63",1994-03-01,29595704
"64",1994-04-01,23642243
"65",1994-05-01,28001555
"66",1994-06-01,28440709
"67",1994-07-01,25438720
"68",1994-08-01,23895109
"69",1994-09-01,24507738
"70",1994-10-01,17197076
"71",1994-11-01,20116237
"72",1994-12-01,22486071
"73",1995-01-01,18559025
"74",1995-02-01,21820170
"75",1995-03-01,28535239
"76",1995-04-01,27987881
"77",1995-05-01,48088413
"78",1995-06-01,32036246
"79",1995-07-01,44362719
"80",1995-08-01,46144034
"81",1995-09-01,56593008
"82",1995-10-01,74105812
"83",1995-11-01,50754191
"84",1995-12-01,31905388
"85",1996-01-01,32177878
"86",1996-02-01,35463495
"87",1996-03-01,53507034
"88",1996-04-01,48157937
"89",1996-05-01,53123990
"90",1996-06-01,30446307
"91",1996-07-01,26080269
"92",1996-08-01,39678280
"93",1996-09-01,29183969
"94",1996-10-01,33753344
"95",1996-11-01,38325994
"96",1996-12-01,34520248
"97",1997-01-01,60574219
"98",1997-02-01,37922039
"99",1997-03-01,45084225
"100",1997-04-01,64467603
"101",1997-05-01,69439197
"102",1997-06-01,52454612
"103",1997-07-01,70532421
"104",1997-08-01,67481627
"105",1997-09-01,67480766
"106",1997-10-01,99718721
"107",1997-11-01,68133039
"108",1997-12-01,64359721
"109",1998-01-01,56940181
"110",1998-02-01,65709717
"111",1998-03-01,75650323
"112",1998-04-01,80807917
"113",1998-05-01,73907596
"114",1998-06-01,55813447
"115",1998-07-01,73242427
"116",1998-08-01,45016633
"117",1998-09-01,52463972
"118",1998-10-01,50194171
"119",1998-11-01,31900934
"120",1998-12-01,44650844
"121",1999-01-01,29174263
"122",1999-02-01,30424546
"123",1999-03-01,43116255
"124",1999-04-01,42625023
"125",1999-05-01,58158946
"126",1999-06-01,49047755
"127",1999-07-01,38313116
"128",1999-08-01,44677906
"129",1999-09-01,35852226
"130",1999-10-01,71289869
"131",1999-11-01,46157511
"132",1999-12-01,47923957
"133",2000-01-01,44400869
"134",2000-02-01,57932795
"135",2000-03-01,71620582
"136",2000-04-01,64253102
"137",2000-05-01,54929952
"138",2000-06-01,58062957
"139",2000-07-01,59142645
"140",2000-08-01,60754719
"141",2000-09-01,60108457
"142",2000-10-01,72336798
"143",2000-11-01,87850380
"144",2000-12-01,61512713
"145",2001-01-01,54521549
"146",2001-02-01,66237773
"147",2001-03-01,95487462
"148",2001-04-01,89311743
"149",2001-05-01,102755277
"150",2001-06-01,94410396
"151",2001-07-01,96232069
"152",2001-08-01,114833911
"153",2001-09-01,92264978
"154",2001-10-01,108697551
"155",2001-11-01,101830895
"156",2001-12-01,78685943
"157",2002-01-01,62088609
"158",2002-02-01,74761916
"159",2002-03-01,85199644
"160",2002-04-01,84707773
"161",2002-05-01,70738527
"162",2002-06-01,55428920
"163",2002-07-01,49140814
"164",2002-08-01,60082287
"165",2002-09-01,65813799
"166",2002-10-01,84845044
"167",2002-11-01,72637115
"168",2002-12-01,33529727
"169",2003-01-01,42165161
"170",2003-02-01,15848198
"171",2003-03-01,30077355
"172",2003-04-01,25156395
"173",2003-05-01,30844513
"174",2003-06-01,45903775
"175",2003-07-01,42954206
"176",2003-08-01,60402573
"177",2003-09-01,67039809
"178",2003-10-01,82481115
"179",2003-11-01,86276154
"180",2003-12-01,79079822
"181",2004-01-01,84436796
"182",2004-02-01,67283813
"183",2004-03-01,106228004
"184",2004-04-01,105242689
"185",2004-05-01,114937236
"186",2004-06-01,111724651
"187",2004-07-01,119263588
"188",2004-08-01,130767579
"189",2004-09-01,151044002
"190",2004-10-01,150006808
"191",2004-11-01,154160273
"192",2004-12-01,174706566
"193",2005-01-01,138735677
"194",2005-02-01,118517858
"195",2005-03-01,177220222
"196",2005-04-01,197397570
"197",2005-05-01,185320926
"198",2005-06-01,203004653
"199",2005-07-01,188254774
"200",2005-08-01,167191620
"201",2005-09-01,232400704
"202",2005-10-01,210099278
"203",2005-11-01,202623629
"204",2005-12-01,202938907
"205",2006-01-01,215339798
"206",2006-02-01,201507793
"207",2006-03-01,288990615
"208",2006-04-01,266307030
"209",2006-05-01,269382730
"210",2006-06-01,274810232
"211",2006-07-01,296559048
"212",2006-08-01,419377399
"213",2006-09-01,319831083
"214",2006-10-01,400192976
"215",2006-11-01,316223876
"216",2006-12-01,296901835
"217",2007-01-01,343093194
"218",2007-02-01,231201636
"219",2007-03-01,328369715
"220",2007-04-01,347260292
"221",2007-05-01,378748975
"222",2007-06-01,386322951
"223",2007-07-01,396945612
"224",2007-08-01,398296676
"225",2007-09-01,464706433
"226",2007-10-01,545571639
"227",2007-11-01,431346957
"228",2007-12-01,472075906
"229",2008-01-01,316989044
"230",2008-02-01,291156342
"231",2008-03-01,341346317
"232",2008-04-01,310378543
"233",2008-05-01,424764059
"234",2008-06-01,505279285
"235",2008-07-01,488920949
"236",2008-08-01,462852823
"237",2008-09-01,539337538
"238",2008-10-01,544935514
"239",2008-11-01,440183208
"240",2008-12-01,484044370
"241",2009-01-01,304728492
"242",2009-02-01,282015460
"243",2009-03-01,291127040
"244",2009-04-01,253918850
"245",2009-05-01,278925047
"246",2009-06-01,250408350
"247",2009-07-01,274255286
"248",2009-08-01,313398630
"249",2009-09-01,331418307
"250",2009-10-01,375010613
"251",2009-11-01,322417393
"252",2009-12-01,332715814
"253",2010-01-01,238408028
"254",2010-02-01,251439011
"255",2010-03-01,287748228
"256",2010-04-01,334843228
"257",2010-05-01,329484342
"258",2010-06-01,335932227
"259",2010-07-01,388577303
"260",2010-08-01,359857743
"261",2010-09-01,322072005
"262",2010-10-01,298375318
"263",2010-11-01,349201859
"264",2010-12-01,358032548
"265",2011-01-01,208308063
"266",2011-02-01,287757726
"267",2011-03-01,326654576
"268",2011-04-01,265026623
"269",2011-05-01,288802196
"270",2011-06-01,407975799
"271",2011-07-01,333690145
