"","date","value"
"1",2007-10-01,-13.05
"2",2008-01-01,-12.99
"3",2008-04-01,-13.05
"4",2008-07-01,-13.05
"5",2008-10-01,-13.05
"6",2009-01-01,-13.05
"7",2009-04-01,-13.05
"8",2009-07-01,-13.05
"9",2009-10-01,-13.05
"10",2010-01-01,-13.05
"11",2010-04-01,-13.05
"12",2010-07-01,-13.05
"13",2010-10-01,-13.05
"14",2011-01-01,-13.05
"15",2011-04-01,-13.05
"16",2011-07-01,-13.05
"17",2011-10-01,-13.05
"18",2012-01-01,-17.11
"19",2012-04-01,-15.81
"20",2012-07-01,-12.26
"21",2012-10-01,-10.48
"22",2013-01-01,-10.48
"23",2013-04-01,-10.48
"24",2013-07-01,-10.47
"25",2013-10-01,-10.48
"26",2014-01-01,-10.48
"27",2014-04-01,-10.48
"28",2014-07-01,-13.31
"29",2014-10-01,-14.69
"30",2015-01-01,-13.94
"31",2015-04-01,-10.44
"32",2015-07-01,-9.71
"33",2015-10-01,-10.49
"34",2016-01-01,-13.36
"35",2016-04-01,-12.39
"36",2016-07-01,-3.67
"37",2016-10-01,-10.14
"38",2017-01-01,-18.14
"39",2017-04-01,-11.8
"40",2017-07-01,-7.66
"41",2017-10-01,-7.64
"42",2018-01-01,-11.4
"43",2018-04-01,-12.06
