"","date","value"
"1",2007-10-01,290.55
"2",2008-01-01,248.09
"3",2008-04-01,213.04
"4",2008-07-01,238.78
"5",2008-10-01,330.2
"6",2009-01-01,363.79
"7",2009-04-01,500
"8",2009-07-01,704.35
"9",2009-10-01,869.21
"10",2010-01-01,854.81
"11",2010-04-01,802.08
"12",2010-07-01,880.24
"13",2010-10-01,946.87
"14",2011-01-01,917.47
"15",2011-04-01,589.51
"16",2011-07-01,427.66
"17",2011-10-01,836.81
"18",2012-01-01,798.31
"19",2012-04-01,780.78
"20",2012-07-01,794.16
"21",2012-10-01,807.73
"22",2013-01-01,889.23
"23",2013-04-01,555.91
"24",2013-07-01,1239.68
"25",2013-10-01,820.72
"26",2014-01-01,800.1
"27",2014-04-01,741.41
"28",2014-07-01,130.74
"29",2014-10-01,464.07
"30",2015-01-01,476.59
"31",2015-04-01,706.76
"32",2015-07-01,540.65
"33",2015-10-01,506.55
"34",2016-01-01,646.28
"35",2016-04-01,550.44
"36",2016-07-01,466.6
"37",2016-10-01,828.75
"38",2017-01-01,666.89
"39",2017-04-01,618.08
"40",2017-07-01,640.27
"41",2017-10-01,498.67
"42",2018-01-01,374.76
"43",2018-04-01,338.57
