"","date","value"
"1",2012-01-01,26.5
"2",2012-04-01,27.4
"3",2012-07-01,26.1
"4",2012-10-01,26.8
"5",2013-01-01,28.5
"6",2013-04-01,31.9
"7",2013-07-01,29
"8",2013-10-01,29.5
"9",2014-01-01,46.7
"10",2014-04-01,59.1
"11",2014-07-01,66.8
"12",2014-10-01,61.8
"13",2015-01-01,64.2
"14",2015-04-01,60.2
"15",2015-07-01,63.9
"16",2015-10-01,70.8
"17",2016-01-01,58.5
"18",2016-04-01,49.2
"19",2016-07-01,48.3
"20",2016-10-01,50.2
"21",2017-01-01,40.4
"22",2017-04-01,41.7
"23",2017-07-01,39.6
"24",2017-10-01,48.3
"25",2018-01-01,40.4
"26",2018-04-01,38.6
