"","date","value"
"1",2004-01-01,0.37
"2",2004-02-01,0.36
"3",2004-03-01,0.4
"4",2004-04-01,0.38
"5",2004-05-01,0.42
"6",2004-06-01,0.41
"7",2004-07-01,0.4
"8",2004-08-01,0.42
"9",2004-09-01,0.45
"10",2004-10-01,0.46
"11",2004-11-01,0.58
"12",2004-12-01,0.65
"13",2005-01-01,0.69
"14",2005-02-01,0.76
"15",2005-03-01,0.9
"16",2005-04-01,0.87
"17",2005-05-01,0.83
"18",2005-06-01,0.79
"19",2005-07-01,0.76
"20",2005-08-01,0.75
"21",2005-09-01,0.87
"22",2005-10-01,0.9
"23",2005-11-01,0.89
"24",2005-12-01,0.93
"25",2006-01-01,1.23
"26",2006-02-01,1.09
"27",2006-03-01,1.11
"28",2006-04-01,1.1
"29",2006-05-01,0.97
"30",2006-06-01,0.88
"31",2006-07-01,0.86
"32",2006-08-01,0.95
"33",2006-09-01,0.83
"34",2006-10-01,0.82
"35",2006-11-01,1.14
"36",2006-12-01,1.12
"37",2007-01-01,0.95
"38",2007-02-01,1.03
"39",2007-03-01,1.11
"40",2007-04-01,1.01
"41",2007-05-01,0.96
"42",2007-06-01,1.01
"43",2007-07-01,0.97
"44",2007-08-01,0.94
"45",2007-09-01,1.03
"46",2007-10-01,0.92
"47",2007-11-01,0.8
"48",2007-12-01,0.79
"49",2008-01-01,0.89
"50",2008-02-01,0.89
"51",2008-03-01,0.9
"52",2008-04-01,0.93
"53",2008-05-01,0.98
"54",2008-06-01,0.88
"55",2008-07-01,0.89
"56",2008-08-01,0.94
"57",2008-09-01,0.87
"58",2008-10-01,1.13
"59",2008-11-01,1
"60",2008-12-01,1.14
"61",2009-01-01,1.2
"62",2009-02-01,1.31
"63",2009-03-01,1.49
"64",2009-04-01,1.98
"65",2009-05-01,1.68
"66",2009-06-01,1.75
"67",2009-07-01,1.64
"68",2009-08-01,1.56
"69",2009-09-01,1.37
"70",2009-10-01,1.85
"71",2009-11-01,1.87
"72",2009-12-01,1.39
"73",2010-01-01,1.32
"74",2010-02-01,1.48
"75",2010-03-01,1.32
"76",2010-04-01,1.47
"77",2010-05-01,1.58
"78",2010-06-01,1.59
"79",2010-07-01,1.37
"80",2010-08-01,1.1
"81",2010-09-01,1.11
"82",2010-10-01,1.19
"83",2010-11-01,1.13
"84",2010-12-01,1.19
"85",2011-01-01,9.44
"86",2011-02-01,10.66
"87",2011-03-01,10.5
"88",2011-04-01,10.51
"89",2011-05-01,10.81
"90",2011-06-01,1.38
"91",2011-07-01,1.37
"92",2011-08-01,1.25
"93",2011-09-01,1.3
"94",2011-10-01,1.34
"95",2011-11-01,1.34
"96",2011-12-01,1.36
"97",2012-01-01,1.5
"98",2012-02-01,2.04
"99",2012-03-01,1.92
"100",2012-04-01,1.67
"101",2012-05-01,1.6
"102",2012-06-01,1.63
"103",2012-07-01,1.83
"104",2012-08-01,1.84
"105",2012-09-01,1.95
"106",2012-10-01,1.86
"107",2012-11-01,1.93
"108",2012-12-01,1.21
"109",2013-01-01,1.13
"110",2013-02-01,1
"111",2013-03-01,1
"112",2013-04-01,1.12
"113",2013-05-01,0.86
"114",2013-06-01,0.81
"115",2013-07-01,0.7
"116",2013-08-01,0.63
"117",2013-09-01,0.63
"118",2013-10-01,0.7
"119",2013-11-01,0.85
"120",2013-12-01,0.85
"121",2014-01-01,0.9
"122",2014-02-01,0.85
"123",2014-03-01,0.91
"124",2014-04-01,0.91
"125",2014-05-01,0.95
"126",2014-06-01,0.86
"127",2014-07-01,0.83
"128",2014-08-01,1.55
"129",2014-09-01,1.54
"130",2014-10-01,1.71
"131",2014-11-01,1.48
"132",2014-12-01,1.55
"133",2015-01-01,1.72
"134",2015-02-01,1.76
"135",2015-03-01,1.93
"136",2015-04-01,2.39
"137",2015-05-01,2.34
"138",2015-06-01,2.2
"139",2015-07-01,2.32
"140",2015-08-01,2.45
"141",2015-09-01,2.51
"142",2015-10-01,2.4
"143",2015-11-01,2.57
"144",2015-12-01,2.62
"145",2016-01-01,2.46
"146",2016-02-01,2.66
"147",2016-03-01,2.69
"148",2016-04-01,2.9
"149",2016-05-01,2.87
"150",2016-06-01,2.62
"151",2016-07-01,2.48
"152",2016-08-01,2.46
"153",2016-09-01,2.47
"154",2016-10-01,2.86
"155",2016-11-01,3.01
"156",2016-12-01,2.88
"157",2017-01-01,2.56
"158",2017-02-01,2.59
"159",2017-03-01,2.53
"160",2017-04-01,2.62
"161",2017-05-01,2.62
"162",2017-06-01,2.61
"163",2017-07-01,2.63
"164",2017-08-01,2.51
"165",2017-09-01,2.43
"166",2017-10-01,2.28
"167",2017-11-01,2.17
"168",2017-12-01,1.97
"169",2018-01-01,2.38
"170",2018-02-01,2.52
"171",2018-03-01,2.04
"172",2018-04-01,2.21
"173",2018-05-01,1.86
"174",2018-06-01,1.63
"175",2018-07-01,1.76
"176",2018-08-01,1.55
"177",2018-09-01,1.34
"178",2018-10-01,1.23
