"","date","value"
"1",1990-01-01,46
"2",1990-02-01,0
"3",1990-03-01,0
"4",1990-04-01,0
"5",1990-05-01,34
"6",1990-06-01,0
"7",1990-07-01,0
"8",1990-08-01,34
"9",1990-09-01,34
"10",1990-10-01,0
"11",1990-11-01,35
"12",1990-12-01,0
"13",1991-01-01,0
"14",1991-02-01,0
"15",1991-03-01,0
"16",1991-04-01,0
"17",1991-05-01,71
"18",1991-06-01,64
"19",1991-07-01,11
"20",1991-08-01,9
"21",1991-09-01,0
"22",1991-10-01,114
"23",1991-11-01,0
"24",1991-12-01,0
"25",1992-01-01,66
"26",1992-02-01,0
"27",1992-03-01,0
"28",1992-04-01,970
"29",1992-05-01,1714
"30",1992-06-01,91
"31",1992-07-01,447
"32",1992-08-01,49
"33",1992-09-01,68
"34",1992-10-01,11
"35",1992-11-01,0
"36",1992-12-01,49
"37",1993-01-01,127
"38",1993-02-01,106
"39",1993-03-01,365
"40",1993-04-01,870
"41",1993-05-01,658
"42",1993-06-01,87
"43",1993-07-01,504
"44",1993-08-01,36
"45",1993-09-01,1227
"46",1993-10-01,634
"47",1993-11-01,253
"48",1993-12-01,1687
"49",1994-01-01,47
"50",1994-02-01,481
"51",1994-03-01,463
"52",1994-04-01,287
"53",1994-05-01,135
"54",1994-06-01,439
"55",1994-07-01,196
"56",1994-08-01,52
"57",1994-09-01,735
"58",1994-10-01,1262
"59",1994-11-01,147
"60",1994-12-01,1391
"61",1995-01-01,158
"62",1995-02-01,550
"63",1995-03-01,481
"64",1995-04-01,7
"65",1995-05-01,629
"66",1995-06-01,159
"67",1995-07-01,182
"68",1995-08-01,450
"69",1995-09-01,889
"70",1995-10-01,538
"71",1995-11-01,246
"72",1995-12-01,66
"73",1996-01-01,477
"74",1996-02-01,1050
"75",1996-03-01,459
"76",1996-04-01,277
"77",1996-05-01,923
"78",1996-06-01,987
"79",1996-07-01,877
"80",1996-08-01,1167
"81",1996-09-01,103
"82",1996-10-01,723
"83",1996-11-01,54
"84",1996-12-01,20
"85",1997-01-01,274
"86",1997-02-01,471
"87",1997-03-01,512
"88",1997-04-01,487
"89",1997-05-01,80
"90",1997-06-01,70
"91",1997-07-01,130
"92",1997-08-01,94
"93",1997-09-01,105
"94",1997-10-01,100
"95",1997-11-01,157
"96",1997-12-01,102
"97",1998-01-01,74
"98",1998-02-01,944
"99",1998-03-01,142
"100",1998-04-01,144
"101",1998-05-01,337
"102",1998-06-01,126
"103",1998-07-01,131
"104",1998-08-01,78
"105",1998-09-01,81
"106",1998-10-01,107
"107",1998-11-01,249
"108",1998-12-01,70
"109",1999-01-01,101
"110",1999-02-01,175
"111",1999-03-01,280
"112",1999-04-01,147
"113",1999-05-01,198
"114",1999-06-01,123
"115",1999-07-01,137
"116",1999-08-01,117
"117",1999-09-01,94
"118",1999-10-01,147
"119",1999-11-01,116
"120",1999-12-01,77
"121",2000-01-01,147
"122",2000-02-01,184
"123",2000-03-01,185
"124",2000-04-01,257
"125",2000-05-01,242
"126",2000-06-01,287
"127",2000-07-01,259
"128",2000-08-01,197
"129",2000-09-01,155
"130",2000-10-01,174
"131",2000-11-01,256
"132",2000-12-01,243
"133",2001-01-01,306
"134",2001-02-01,169
"135",2001-03-01,489
"136",2001-04-01,456
"137",2001-05-01,444
"138",2001-06-01,334
"139",2001-07-01,390
"140",2001-08-01,414
"141",2001-09-01,306
"142",2001-10-01,318
