"","date","value"
"1",2004-01-01,40.24
"2",2004-02-01,36.05
"3",2004-03-01,41.28
"4",2004-04-01,40.84
"5",2004-05-01,39.65
"6",2004-06-01,40.99
"7",2004-07-01,44.92
"8",2004-08-01,42.96
"9",2004-09-01,40.88
"10",2004-10-01,40.5
"11",2004-11-01,40.88
"12",2004-12-01,48.33
"13",2005-01-01,36.6
"14",2005-02-01,37.42
"15",2005-03-01,42.97
"16",2005-04-01,42.27
"17",2005-05-01,42.25
"18",2005-06-01,39.77
"19",2005-07-01,42.04
"20",2005-08-01,46.47
"21",2005-09-01,45.94
"22",2005-10-01,48.47
"23",2005-11-01,49.64
"24",2005-12-01,63.42
"25",2006-01-01,51.4
"26",2006-02-01,46.55
"27",2006-03-01,50.04
"28",2006-04-01,51.52
"29",2006-05-01,51.97
"30",2006-06-01,47.84
"31",2006-07-01,53.54
"32",2006-08-01,58.02
"33",2006-09-01,64.72
"34",2006-10-01,64.01
"35",2006-11-01,61.9
"36",2006-12-01,70.93
"37",2007-01-01,56.24
"38",2007-02-01,53.74
"39",2007-03-01,62.89
"40",2007-04-01,60.65
"41",2007-05-01,63.68
"42",2007-06-01,57.64
"43",2007-07-01,60.53
"44",2007-08-01,59.81
"45",2007-09-01,56.37
"46",2007-10-01,63.51
"47",2007-11-01,66.31
"48",2007-12-01,72.92
"49",2008-01-01,59.6
"50",2008-02-01,56.38
"51",2008-03-01,63.52
"52",2008-04-01,65.5
"53",2008-05-01,70.51
"54",2008-06-01,66.67
"55",2008-07-01,71.44
"56",2008-08-01,70.85
"57",2008-09-01,70.65
"58",2008-10-01,73.38
"59",2008-11-01,72.01
"60",2008-12-01,84.39
"61",2009-01-01,68.7
"62",2009-02-01,65.77
"63",2009-03-01,77.64
"64",2009-04-01,75.03
"65",2009-05-01,75.53
"66",2009-06-01,74.66
"67",2009-07-01,76.36
"68",2009-08-01,72.32
"69",2009-09-01,73.44
"70",2009-10-01,77.29
"71",2009-11-01,80.78
"72",2009-12-01,96.12
"73",2010-01-01,76.56
"74",2010-02-01,75.77
"75",2010-03-01,89.77
"76",2010-04-01,86.09
"77",2010-05-01,88.36
"78",2010-06-01,89.02
"79",2010-07-01,93.98
"80",2010-08-01,96.68
"81",2010-09-01,99.99
"82",2010-10-01,95.22
"83",2010-11-01,95.3
"84",2010-12-01,109.55
"85",2011-01-01,93.52
"86",2011-02-01,86.4
"87",2011-03-01,102.16
"88",2011-04-01,91.84
"89",2011-05-01,95.38
"90",2011-06-01,90.35
"91",2011-07-01,94.92
"92",2011-08-01,109.07
"93",2011-09-01,105.63
"94",2011-10-01,103.7
"95",2011-11-01,102.48
"96",2011-12-01,124.55
"97",2012-01-01,106.17
"98",2012-02-01,104.85
"99",2012-03-01,118.12
"100",2012-04-01,103.15
"101",2012-05-01,115.08
"102",2012-06-01,114.36
"103",2012-07-01,119.06
"104",2012-08-01,131.97
"105",2012-09-01,117.34
"106",2012-10-01,123.5
"107",2012-11-01,122.05
"108",2012-12-01,138.17
"109",2013-01-01,119.51
"110",2013-02-01,114.28
"111",2013-03-01,122.47
"112",2013-04-01,124.92
"113",2013-05-01,124.9
"114",2013-06-01,116.7
"115",2013-07-01,120.9
"116",2013-08-01,121.1
"117",2013-09-01,116.8
"118",2013-10-01,120.1
"119",2013-11-01,115.8
"120",2013-12-01,140.1
"121",2014-01-01,119.1
"122",2014-02-01,114.9
"123",2014-03-01,116.9
"124",2014-04-01,130.5
"125",2014-05-01,129.8
"126",2014-06-01,119.9
"127",2014-07-01,131.8
"128",2014-08-01,128.2
"129",2014-09-01,133.7
"130",2014-10-01,139.9
"131",2014-11-01,134.1
"132",2014-12-01,162.3
"133",2015-01-01,132.8
"134",2015-02-01,116
"135",2015-03-01,131.4
"136",2015-04-01,129.7
"137",2015-05-01,132.5
"138",2015-06-01,123.9
"139",2015-07-01,135.4
"140",2015-08-01,127.5
"141",2015-09-01,123.6
"142",2015-10-01,122.3
"143",2015-11-01,129.9
"144",2015-12-01,147.6
"145",2016-01-01,123
"146",2016-02-01,91.2
"147",2016-03-01,98.2
"148",2016-04-01,95.2
"149",2016-05-01,95.1
"150",2016-06-01,96.9
"151",2016-07-01,103.4
"152",2016-08-01,104.8
"153",2016-09-01,98.5
"154",2016-10-01,101.7
"155",2016-11-01,103.2
"156",2016-12-01,119.7
"157",2017-01-01,89.9
"158",2017-02-01,89
"159",2017-03-01,95.3
"160",2017-04-01,89.4
"161",2017-05-01,97.6
"162",2017-06-01,97.2
"163",2017-07-01,102.7
"164",2017-08-01,110.3
"165",2017-09-01,106.6
"166",2017-10-01,105
"167",2017-11-01,106.5
"168",2017-12-01,116.6
"169",2018-01-01,102.3
"170",2018-02-01,98.5
"171",2018-03-01,108.8
"172",2018-04-01,102.8
"173",2018-05-01,111.5
"174",2018-06-01,102.7
"175",2018-07-01,106.5
"176",2018-08-01,114
"177",2018-09-01,108.5
