"","date","value"
"1",2012-01-01,171.9
"2",2012-04-01,184.6
"3",2012-07-01,211.2
"4",2012-10-01,214.9
"5",2013-01-01,226.4
"6",2013-04-01,235.4
"7",2013-07-01,240.9
"8",2013-10-01,262.8
"9",2014-01-01,259.6
"10",2014-04-01,1095.6
"11",2014-07-01,272.6
"12",2014-10-01,274.4
"13",2015-01-01,272.6
"14",2015-04-01,270.4
"15",2015-07-01,265.7
"16",2015-10-01,258.8
"17",2016-01-01,254.1
"18",2016-04-01,248.8
"19",2016-07-01,243.3
"20",2016-10-01,237
"21",2017-01-01,237.4
"22",2017-04-01,243.1
"23",2017-07-01,236.4
"24",2017-10-01,228.8
"25",2018-01-01,240.5
"26",2018-04-01,239.4
