"","date","value"
"1",2012-01-01,12
"2",2012-04-01,8.2
"3",2012-07-01,8
"4",2012-10-01,7.4
"5",2013-01-01,5.7
"6",2013-04-01,5.1
"7",2013-07-01,4.1
"8",2013-10-01,4.2
"9",2014-01-01,5.7
"10",2014-04-01,1.3
"11",2014-07-01,5.5
"12",2014-10-01,5.8
"13",2015-01-01,6.6
"14",2015-04-01,7
"15",2015-07-01,8.2
"16",2015-10-01,9
"17",2016-01-01,9.3
"18",2016-04-01,10
"19",2016-07-01,9.6
"20",2016-10-01,10.3
"21",2017-01-01,9.2
"22",2017-04-01,8.4
"23",2017-07-01,8.8
"24",2017-10-01,7
"25",2018-01-01,8
"26",2018-04-01,7.1
